Name,Speech,Lemmas,verse_number,inferred_verse_number
Οἰδίπους,παραστατήσειν τοῖς Κρεοντείοις πέλας.,παραστατέω ὁ πέλας,400,400.0
Οἰδίπους,κλαίων δοκεῖς μοι καὶ σὺ χὠ συνθεὶς τάδε,κλαίω δοκέω ἐγώ καί σύ ἵημι συνθέω ὅδε,,401.0
Οἰδίπους,ἀγηλατήσειν:  εἰ δὲ μὴ 'δόκεις γέρων,ἁγηλατέω εἰ δέ μή δοκέω γέρας,,402.0
Οἰδίπους,"εἶναι, παθὼν ἔγνως ἂν οἷά περ φρονεῖς.",εἰμί πάθη γιγνώσκω ἄν οἷος πέρ φρόνις,,403.0
Χορός,ἡμῖν μὲν εἰκάζουσι καὶ τὰ τοῦδ᾽ ἔπη,ἐγώ μέν εἰκάζω καί ὁ ὅδε ἔπειμι,,404.0
Χορός,"ὀργῇ λελέχθαι καὶ τά σ᾽, Οἰδίπους, δοκεῖ,",ὀργάω λέγω3 καί ὁ σός Οἰδίπους δοκέω,405,405.0
Χορός,"δεῖ δ᾽ οὐ τοιούτων, ἀλλ᾽ ὅπως τὰ τοῦ θεοῦ",Δεύς δέ οὐ τοιοῦτος ἄλλος ὅπως ὁ ὁ θεάομαι,,406.0
Χορός,"μαντεῖ᾽ ἄριστα λύσομεν, τόδε σκοπεῖν.",μαντεία ἄριστον λύω ὅδε σκοπάω,,407.0
Τειρεσίας,"εἰ καὶ τυραννεῖς, ἐξισωτέον τὸ γοῦν",εἰ καί τυραννεύω ἐξισωτέον ὁ γοῦν,,408.0
Τειρεσίας,ἴσ᾽ ἀντιλέξαι:  τοῦδε γὰρ κἀγὼ κρατῶ.,ἴς ἀντιλέγω ὅδε γάρ ἄγαμαι κρατέω,,409.0
Τειρεσίας,"οὐ γάρ τι σοὶ ζῶ δοῦλος, ἀλλὰ Λοξίᾳ:",οὐ γάρ τίς σός ζάω δοῦλος ἄλλος Λοξίας,410,410.0
Τειρεσίας,ὥστ᾽ οὐ Κρέοντος προστάτου γεγράψομαι.,ὥστε οὐ κρέων προστάτης γράφω,,411.0
Τειρεσίας,"λέγω δ᾽, ἐπειδὴ καὶ τυφλόν μ᾽ ὠνείδισας:",λέγος δέ ἐπεί καί τυφλός ἐγώ ὀνειδίζω,,412.0
Τειρεσίας,"σὺ καὶ δέδορκας κοὐ βλέπεις ἵν᾽ εἶ κακοῦ,",σύ καί δέρκομαι οὐ βλέπω ἵνα εἰ κακός,,413.0
Τειρεσίας,"οὐδ᾽ ἔνθα ναίεις, οὐδ᾽ ὅτων οἰκεῖς μέτα.",οὐδέ ἔνθα ναίω οὐδέ ὅστις οἰκέω μετά,,414.0
Τειρεσίας,ἆρ᾽ οἶσθ᾽ ἀφ᾽ ὧν εἶ; καὶ λέληθας ἐχθρὸς ὢν,ἄρα ὀιστός Ἆπις ὅς εἰ καί λανθάνω ἐχθρός εἰμί,415,415.0
Τειρεσίας,"τοῖς σοῖσιν αὐτοῦ νέρθε κἀπὶ γῆς ἄνω,",ὁ σός αὐτός ἔνερθε ἐπί γῆ ἄνοος,,416.0
Τειρεσίας,καί σ᾽ ἀμφιπλὴξ μητρός τε καὶ τοῦ σοῦ πατρὸς,καί σός ἀμφιπλήξ μήτηρ σύ καί ὁ σεύω πατήρ,,417.0
Τειρεσίας,"ἐλᾷ ποτ᾽ ἐκ γῆς τῆσδε δεινόπους ἀρά,",ἐλαίς πότε ἐκ γῆ ὅδε δεινόπους ἄρα,,418.0
Τειρεσίας,"βλέποντα νῦν μὲν ὄρθ᾽, ἔπειτα δὲ σκότον.",βλέπω νῦν μέν ὄρνυμι ἔπειτα δέ σκότος,,419.0
Τειρεσίας,"βοῆς δὲ τῆς σῆς ποῖος οὐκ ἔσται λιμήν,",βόα δέ ὁ σής ποῖος οὐ εἰμί λιμήν,420,420.0
Τειρεσίας,"ποῖος Κιθαιρὼν οὐχὶ σύμφωνος τάχα,",ποῖος Κιθαιρών οὐ σύμφωνος τάχα,,421.0
Τειρεσίας,"ὅταν καταίσθῃ τὸν ὑμέναιον, ὃν δόμοις",ὅταν καταισθάνομαι ὁ ὑμέναιος ὅς δόμος,,422.0
Τειρεσίας,"ἄνορμον εἰσέπλευσας, εὐπλοίας τυχών;",ἄνορμος εἰσπλέω εὔπλοια Τύχων,,423.0
Τειρεσίας,"ἄλλων δὲ πλῆθος οὐκ ἐπαισθάνει κακῶν,",ἄλλος δέ πλῆθος οὐ ἐπαισθάνομαι κάκη,,424.0
Τειρεσίας,ἅ σ᾽ ἐξισώσει σοί τε καὶ τοῖς σοῖς τέκνοις.,ὅς σός ἐξίσωσις σός σύ καί ὁ σός τέκνον,425,425.0
Τειρεσίας,πρὸς ταῦτα καὶ Κρέοντα καὶ τοὐμὸν στόμα,πρός οὗτος καί κρέων καί ἐμός στόμα,,426.0
Τειρεσίας,προπηλάκιζε:  σοῦ γὰρ οὐκ ἔστιν βροτῶν,προπηλακίζω σεύω γάρ οὐ εἰμί βρότος,,427.0
Τειρεσίας,κάκιον ὅστις ἐκτριβήσεταί ποτε.,κακός ὅστις ἐκτρίβω πότε,,428.0
Οἰδίπους,ἦ ταῦτα δῆτ᾽ ἀνεκτὰ πρὸς τούτου κλύειν;,εἰμί οὗτος δέομαι ἀνεκτός πρός οὗτος κλύω,,429.0
Οἰδίπους,οὐκ εἰς ὄλεθρον;   οὐχὶ θᾶσσον;  οὐ πάλιν,οὐ εἶμι ὄλεθρος οὐ θάσσω οὐ πάλιν,430,430.0
Οἰδίπους,ἄψορρος οἴκων τῶνδ᾽ ἀποστραφεὶς ἄπει;,ἄψορρος οἶκος ὅδε ἀποστρέφω ἄπειμι,,431.0
Τειρεσίας,"οὐδ᾽ ἱκόμην ἔγωγ᾽ ἄν, εἰ σὺ μὴ 'κάλεις.",οὐδέ ἱκνέομαι ἐγώ ἄν εἰ σύ μή καλέω,,432.0
Οἰδίπους,"οὐ γάρ τί σ᾽ ᾔδη μῶρα φωνήσοντ᾽, ἐπεὶ",οὐ γάρ τίς σός οἶδα μωρός φωνέω ἔπειμι,,433.0
Οἰδίπους,σχολῇ σ᾽ ἂν οἴκους τοὺς ἐμοὺς ἐστειλάμην.,σχολάζω σός ἄν οἶκος ὁ ἐμός στέλλω,,434.0
Τειρεσίας,"ἡμεῖς τοιοίδ᾽ ἔφυμεν, ὡς μὲν σοὶ δοκεῖ,",ἐγώ τοιόσδε φύω ὅς μέν σός δοκέω,435,435.0
Τειρεσίας,"μῶροι, γονεῦσι δ᾽, οἵ σ᾽ ἔφυσαν, ἔμφρονες.",μωρόομαι γονάω δέ ἕ σός ἐφύω ἔμφρων,,436.0
Οἰδίπους,"ποίοισι; μεῖνον, τίς δέ μ᾽ ἐκφύει βροτῶν;",ποῖος μένω τίς δέ ἐγώ ἐκφύω βρότος,,437.0
Τειρεσίας,ἥδ᾽ ἡμέρα φύσει σε καὶ διαφθερεῖ.,ἡδύς ἥμερος φύσις σός καί διαφθείρω,,438.0
Οἰδίπους,ὡς πάντ᾽ ἄγαν αἰνικτὰ κἀσαφῆ λέγεις.,ὅς πάντῃ ἄγαν αἰνικτής ἀσαφής λέγω,,439.0
Τειρεσίας,οὔκουν σὺ ταῦτ᾽ ἄριστος εὑρίσκειν ἔφυς;,οὔκουν σύ οὗτος ἄριστος εὑρίσκω φύω,440,440.0
Οἰδίπους,"τοιαῦτ᾽ ὀνείδιζ᾽, οἷς ἔμ᾽ εὑρήσεις μέγαν.",τοιοῦτος ὀνειδίζω ὅς ἐγώ εὕρησις Μέγης,,441.0
Τειρεσίας,αὕτη γε μέντοι σ᾽ ἡ τύχη διώλεσεν.,οὗτος γε μέντοι σός ἧ τύχη διόλλυμι,,442.0
Οἰδίπους,"ἀλλ᾽ εἰ πόλιν τήνδ᾽ ἐξέσωσ᾽, οὔ μοι μέλει.",ἄλλος εἰ πόλις ὅδε ἐκσῴζω οὐ ἐγώ ἐπιμελέομαι,,443.0
Τειρεσίας,"ἄπειμι τοίνυν:  καὶ σύ, παῖ, κόμιζέ με.",ἄπειμι τοίνυν καί σύ παῖς κομίζω ἐγώ,,444.0
Οἰδίπους,κομιζέτω δῆθ᾽:  ὡς παρὼν σύ γ᾽ ἐμποδὼν,κομίζω δέομαι ὅς πάρειμι σύ γε ἔμποδος,445,445.0
Οἰδίπους,"ὀχλεῖς, συθείς τ᾽ ἂν οὐκ ἂν ἀλγύνοις πλέον.",ὀχλέω σεύω σύ ἄν οὐ ἄν ἀλγύνω πλέος,,446.0
Τειρεσίας,"εἰπὼν ἄπειμ᾽ ὧν οὕνεκ᾽, ἦλθον, οὐ τὸ σὸν",εἶπον ἄπειμι ὅς οὕνεκα ἔρχομαι οὐ ὁ σός,,447.0
Τειρεσίας,δείσας πρόσωπον:  οὐ γὰρ ἔσθ᾽ ὅπου μ᾽ ὀλεῖς.,δείδω πρόσωπον οὐ γάρ ἔσθω ὅπου ἐγώ ὄλλυμι,,448.0
Τειρεσίας,"λέγω δέ σοι:  τὸν ἄνδρα τοῦτον, ὃν πάλαι",λέγος δέ σός ὁ ἀνήρ οὗτος ὅς πάλα,,449.0
Τειρεσίας,ζητεῖς ἀπειλῶν κἀνακηρύσσων φόνον,ζητέω ἀπειλέω ἀνακηρύσσω φόνος,450,450.0
Τειρεσίας,"τὸν Λαΐειον, οὗτός ἐστιν ἐνθάδε,",ὁ οὗτος εἰμί ἐνθάδε,,451.0
Τειρεσίας,"ξένος λόγῳ μέτοικος, εἶτα δ᾽ ἐγγενὴς",ξένος λόγος μέτοικος εἶτα δέ ἐγγενής,,452.0
Τειρεσίας,"φανήσεται Θηβαῖος, οὐδ᾽ ἡσθήσεται",φαίνω Θηβαῖος οὐδέ ἥδομαι,,453.0
Τειρεσίας,τῇ ξυμφορᾷ:  τυφλὸς γὰρ ἐκ δεδορκότος,ὁ συμφορά τυφλός γάρ ἐκ δέρκομαι,,454.0
Τειρεσίας,καὶ πτωχὸς ἀντὶ πλουσίου ξένην ἔπι,καί πτωχός ἀντί πλούσιος ξένη ἐπί,455,455.0
Τειρεσίας,σκήπτρῳ προδεικνὺς γαῖαν ἐμπορεύσεται.,σκῆπτρον προδείκνυμι γαῖα ἐμπορεύομαι,,456.0
Τειρεσίας,φανήσεται δὲ παισὶ τοῖς αὑτοῦ ξυνὼν,φαίνω δέ πᾶς ὁ ἑαυτοῦ ξυνός,,457.0
Τειρεσίας,"ἀδελφὸς αὑτὸς καὶ πατήρ, κἀξ ἧς ἔφυ",ἀδελφός αὐτός καί πατήρ ἐξ εἷς φύω,,458.0
Τειρεσίας,"γυναικὸς υἱὸς καὶ πόσις, καὶ τοῦ πατρὸς",γυνή υἱός καί πόσις καί ὁ πατήρ,,459.0
Τειρεσίας,ὁμόσπορός τε καὶ φονεύς.   καὶ ταῦτ᾽ ἰὼν,ὁμόσπορος σύ καί φονεύς καί οὗτος εἶμι,460,460.0
Τειρεσίας,"εἴσω λογίζου:  κἂν λάβῃς ἐψευσμένον,",εἴδομαι λογίζομαι κἀν λάπτω ψεύδω,,461.0
Τειρεσίας,φάσκειν ἔμ᾽ ἤδη μαντικῇ μηδὲν φρονεῖν.,φάσκω ἐγώ ἤδη μαντικός μηδείς φρονέω,,462.0
Χορός,τίς ὅντιν᾽ ἁ θεσπιέπεια Δελφὶς εἶπε πέτρα,τίς ὅστις ὅς θεσπιέπεια Δελφίς εἶπον πέτρα,,463.0
Χορός,ἄρρητ᾽ ἀρρήτων τελέσαντα φοινίαισι χερσίν;,ἄρρητος ἄρρητος τελέω φοίνιος χείρ,465,465.0
Χορός,ὥρα νιν ἀελλάδων,ὁράω νιν ἀελλάς,,466.0
Χορός,ἵππων σθεναρώτερον,ἵππος σθεναρός,,467.0
Χορός,φυγᾷ πόδα νωμᾶν.,φυγή πούς νάω,,468.0
Χορός,ἔνοπλος γὰρ ἐπ᾽ αὐτὸν ἐπενθρῴσκει,ἔνοπλος γάρ ἐπί αὐτός θρῴσκω,,469.0
Χορός,"πυρὶ καὶ στεροπαῖς ὁ Διὸς γενέτας,",Πύρις καί στερόπης ὅς Δῖος γενέτης,470,470.0
Χορός,δειναὶ δ᾽ ἅμ᾽ ἕπονται,δεινάζω δέ ἅμα ἕπομαι,,471.0
Χορός,κῆρες ἀναπλάκητοι,Κήρ ἀναμπλάκητος,,472.0
Χορός,ἔλαμψε γὰρ τοῦ νιφόεντος ἀρτίως φανεῖσα,λάμπω γάρ ὁ νιφόεις ἄρτιος φαίνω,,473.0
Χορός,φάμα Παρνασοῦ τὸν ἄδηλον ἄνδρα πάντ᾽ ἰχνεύειν.,φάβα Παρνασός ὁ ἄδηλος ἀνήρ πάντῃ ἰχνεύω,,474.0
Χορός,φοιτᾷ γὰρ ὑπ᾽ ἀγρίαν,φοίτης γάρ ὑπό ἄγριος,475,475.0
Χορός,ὕλαν ἀνά τ᾽ ἄντρα καὶ,Ὕλη ἄνα σύ ἄντρον καί,,476.0
Χορός,πέτρας ἰσόταυρος,πέτρα ἰσόταυρος,,477.0
Χορός,"μέλεος μελέῳ ποδὶ χηρεύων,",μέλεος μέλεος ποδίς χηρεύω,,478.0
Χορός,τὰ μεσόμφαλα γᾶς ἀπονοσφίζων,ὁ μεσόμφαλος γῆ ἀπονοσφίζω,480,480.0
Χορός,μαντεῖα:  τὰ δ᾽ ἀεὶ,μαντεία ὁ δέ ἀεί,,481.0
Χορός,ζῶντα περιποτᾶται.,ζάω περιποτάομαι,,482.0
Χορός,"δεινὰ μὲν οὖν, δεινὰ ταράσσει σοφὸς οἰωνοθέτας",δεῖνα μέν οὖν δεῖνα ταράσσω σοφός οἰωνοθέτης,,483.0
Χορός,οὔτε δοκοῦντ᾽ οὔτ᾽ ἀποφάσκονθ᾽:  ὅ τι λέξω δ᾽ ἀπορῶ.,οὔτε δοκέω οὔτε ἀποφάσκω ὅς τίς λέγω δέ ἄπορος,485,485.0
Χορός,"πέτομαι δ᾽ ἐλπίσιν οὔτ᾽, ἐνθάδ᾽ ὁρῶν οὔτ᾽ ὀπίσω.",πέτομαι δέ ἐλπίς οὔτε ἐνθάδε ὅρος οὔτε ὀπίσω,,486.0
Χορός,τί γὰρ ἢ Λαβδακίδαις,τίς γάρ εἰμί,,487.0
Χορός,"ἢ τῷ Πολύβου νεῖκος ἔκειτ᾽, οὔτε πάροιθέν ποτ᾽ ἔγωγ᾽",εἰμί ὁ Πόλυβος νεῖκος κέω οὔτε πάροιθε πότε ἐγώ,490,490.0
Χορός,"ἔμαθον, πρὸς ὅτου δὴ βασανίζων βασάνῳ",μανθάνω πρός ὅστις Δεύς βασανίζω βάσανος,,491.0
Χορός,ἐπὶ τὰν ἐπίδαμον φάτιν εἶμ᾽ Οἰδιπόδα Λαβδακίδαις,ἐπί ὁ ἐπίδαμος φάτις εἶμι Οἰδίπους,,492.0
Χορός,ἐπίκουρος ἀδήλων θανάτων.,ἐπίκουρος ἄδηλος θάνατος,495,495.0
Χορός,ἀλλ᾽ ὁ μὲν οὖν Ζεὺς ὅ τ᾽ Ἀπόλλων ξυνετοὶ καὶ τὰ βροτῶν,ἄλλος ὅς μέν οὖν Ζεύς ὅς σύ Ἀπόλλων συνετός καί ὁ βρότος,,496.0
Χορός,"εἰδότες:  ἀνδρῶν δ᾽ ὅτι μάντις πλέον ἢ 'γὼ φέρεται,",οἶδα ἀνδρόω δέ ὅστις μάντις πλέος εἰμί ἄγαμαι φέρω,500,500.0
Χορός,κρίσις οὔκ ἔστιν ἀλαθής:  σοφίᾳ δ᾽ ἂν σοφίαν,κρίσις οὐ εἰμί ἀλάομαι σοφία δέ ἄν σοφία,,501.0
Χορός,παραμείψειεν ἀνήρ.,παραμείβω ἀνήρ,,502.0
Χορός,"ἀλλ᾽ οὔποτ᾽ ἔγωγ᾽ ἄν, πρὶν ἴδοιμ᾽ ὀρθὸν ἔπος, μεμφομένων ἂν καταφαίην.",ἄλλος οὔποτε ἐγώ ἄν πρίν εἶδον ὀρθός ἔπος μέμφομαι ἄν κατάφημι,505,505.0
Χορός,"φανερὰ γὰρ ἐπ᾽ αὐτῷ, πτερόεσσ᾽ ἦλθε κόρα",φανερός γάρ ἐπί αὐτός πτερόεις ἔρχομαι Κόρα,,506.0
Χορός,"ποτέ, καὶ σοφὸς ὤφθη βασάνῳ θ᾽ ἁδύπολις τῷ ἀπ᾽ ἐμᾶς",πότε καί σοφός ὁράω βάσανος σύ ἡδύπολις ὁ Ἆπις ἐμός,510,510.0
Χορός,φρενὸς οὔποτ᾽ ὀφλήσει κακίαν.,φρήν οὔποτε ὄφλησις κακία,,511.0
Κρέων,"ἄνδρες πολῖται, δείν᾽ ἔπη πεπυσμένος",ἀνήρ πολίτης δεῖνα ἔπειμι πυνθάνομαι,,512.0
Κρέων,"κατηγορεῖν μου τὸν τύραννον Οἰδίπουν,",κατηγορέω ἐγώ ὁ τύραννος Οἰδίπους,,513.0
Κρέων,πάρειμ᾽ ἀτλητῶν.  εἰ γὰρ ἐν ταῖς ξυμφοραῖς,πάρειμι ἄτλητος εἰ γάρ ἐν ὁ συμφορά,515,515.0
Κρέων,ταῖς νῦν νομίζει πρός γ᾽ ἐμοῦ πεπονθέναι,ὁ νῦν νομίζω πρός γε ἐγώ πάσχω,,516.0
Κρέων,"λόγοισιν εἴτ᾽ ἔργοισιν εἰς βλάβην φέρον,",λόγος εἴτε ἔργνυμι εἶμι βλάβη φέρω,,517.0
Κρέων,"οὔτοι βίου μοι τοῦ μακραίωνος πόθος,",οὔτοι βίος ἐγώ ὁ μακραίων πόθος,,518.0
Κρέων,φέροντι τήνδε βάξιν.  οὐ γὰρ εἰς ἁπλοῦν,φέρω ὅδε βάξις οὐ γάρ εἶμι ἁπλόος,,519.0
Κρέων,"ἡ ζημία μοι τοῦ λόγου τούτου φέρει,",ἧ ζημία ἐγώ ὁ λόγος οὗτος φέρω,520,520.0
Κρέων,"ἀλλ᾽ ἐς μέγιστον, εἰ κακὸς μὲν ἐν πόλει,",ἄλλος εἰς μέγας εἰ κακός μέν ἐν πόλις,,521.0
Κρέων,κακὸς δὲ πρὸς σοῦ καὶ φίλων κεκλήσομαι.,κακός δέ πρός σεύω καί φίλος καλέω,,522.0
Χορός,ἀλλ᾽ ἦλθε μὲν δὴ τοῦτο τοὔνειδος τάχ᾽ ἂν,ἄλλος ἔρχομαι μέν Δεύς οὗτος ὄνειδος τάχα ἄν,,523.0
Χορός,ὀργῇ βιασθὲν μᾶλλον ἢ γνώμῃ φρενῶν.,ὀργάω βιάζω μᾶλλον εἰμί γνώμη φρενόω,,524.0
Κρέων,"τοὔπος δ᾽ ἐφάνθη, ταῖς ἐμαῖς γνώμαις ὅτι",ἔπος δέ φαίνω ὁ ἐμός γνώμη ὅστις,525,525.0
Κρέων,πεισθεὶς ὁ μάντις τοὺς λόγους ψευδεῖς λέγοι;,πείθω ὅς μάντις ὁ λόγος ψεύδω λέγος,,526.0
Χορός,"ηὐδᾶτο μὲν τάδ᾽, οἶδα δ᾽ οὐ γνώμῃ τίνι.",αὐδάω μέν ὅδε οἶδα δέ οὐ γνώμη τίς,,527.0
Κρέων,ἐξ ὀμμάτων δ᾽ ὀρθῶν τε κἀξ ὀρθῆς φρενὸς,ἐξ ὄμμα δέ ὀρθός σύ ἐξ ὀρθός φρήν,,528.0
Κρέων,κατηγορεῖτο τοὐπίκλημα τοῦτό μου;,κατηγορέω ἐπίκλημα οὗτος ἐγώ,,529.0
Χορός,"οὐκ οἶδ᾽:  ἃ γὰρ δρῶσ᾽, οἱ κρατοῦντες οὐχ ὁρῶ.",οὐ οἶδα ὅς γάρ δράω ἕ κρατέω οὐ ὅρος,530,530.0
Χορός,αὐτὸς δ᾽ ὅδ᾽ ἤδη δωμάτων ἔξω περᾷ.,αὐτός δέ ὅδε ἤδη δῶμα ἔξεστι πέρα,,531.0
Οἰδίπους,"οὗτος σύ, πῶς δεῦρ᾽ ἦλθες; ἦ τοσόνδ᾽ ἔχεις",οὗτος σύ πῶς δεῦρο ἔρχομαι εἰμί τοσόσδε ἔχις,,532.0
Οἰδίπους,τόλμης πρόσωπον ὥστε τὰς ἐμὰς στέγας,τόλμα πρόσωπον ὥστε ὁ ἐμός στέγη,,533.0
Οἰδίπους,"ἵκου, φονεὺς ὢν τοῦδε τἀνδρὸς ἐμφανῶς",ἱκνέομαι φονεύς εἰμί ὅδε ἀνήρ ἐμφανής,,534.0
Οἰδίπους,λῃστής τ᾽ ἐναργὴς τῆς ἐμῆς τυραννίδος;,ληιστής σύ ἐναργής ὁ ἐμέω τυραννίς,535,535.0
Οἰδίπους,"φέρ᾽ εἰπὲ πρὸς θεῶν, δειλίαν ἢ μωρίαν",Φεραί εἶπον πρός θέα δειλία εἰμί μωρία,,536.0
Οἰδίπους,ἰδών τιν᾽ ἔν μοι ταῦτ᾽ ἐβουλεύσω ποεῖν;,Ἴδη τίνω ἐν ἐγώ οὗτος βουλεύω ποιέω,,537.0
Οἰδίπους,ἢ τοὔργον ὡς οὐ γνωριοῖμί σου τόδε,εἰμί ἔργνυμι ὅς οὐ γνωρίζω σεύω ὅδε,,538.0
Οἰδίπους,δόλῳ προσέρπον ἢ οὐκ ἀλεξοίμην μαθών;,δόλος προσέρπω εἰμί οὐ ἀλέξω μάθη,,539.0
Οἰδίπους,"ἆρ᾽ οὐχὶ μῶρόν ἐστι τοὐγχείρημά σου,",ἄρα οὐ μωρός εἰμί ἐγχείρημα σεύω,540,540.0
Οἰδίπους,ἄνευ τε πλήθους καὶ φίλων τυραννίδα,ἄνευ σύ πλῆθος καί φίλος τυραννίς,,541.0
Οἰδίπους,"θηρᾶν, ὃ πλήθει χρήμασίν θ᾽ ἁλίσκεται;",Θήρα ὅς πλήθω χρῆμα σύ ἁλίσκομαι,,542.0
Κρέων,οἶσθ᾽ ὡς πόησον; ἀντὶ τῶν εἰρημένων,ὀιστός ὅς ποιέω ἀντί ὁ ἐρῶ,,543.0
Κρέων,"ἴσ᾽ ἀντάκουσον, κᾆτα κρῖν᾽ αὐτὸς μαθών.",ἴς ἀντακούω ἀίτας κρίνον αὐτός μάθη,,544.0
Οἰδίπους,"λέγειν σὺ δεινός,  μανθάνειν δ᾽ ἐγὼ κακὸς",λέγω σύ δεῖνα μανθάνω δέ ἐγώ κακός,545,545.0
Οἰδίπους,σοῦ: δυσμενῆ γὰρ καὶ βαρύν σ᾽ ηὕρηκ᾽ ἐμοί.,σεύω δυσμενής γάρ καί βαρύς σός εὑρίσκω ἐγώ,,546.0
Κρέων,τοῦτ᾽ αὐτὸ νῦν μου πρῶτ᾽ ἄκουσον ὡς ἐρῶ.,οὗτος αὐτός νῦν ἐγώ πρότερος ἀκούω ὅς ἔραμαι,,547.0
Οἰδίπους,"τοῦτ᾽ αὐτὸ μή μοι φράζ᾽, ὅπως οὐκ εἶ κακός.",οὗτος αὐτός μή ἐγώ φράζω ὅπως οὐ εἰ κακός,,548.0
Κρέων,εἴ τοι νομίζεις κτῆμα τὴν αὐθαδίαν,εἰ ὁ νομίζω κτῆμα ὁ αὐθάδεια,,549.0
Κρέων,"εἶναί τι τοῦ νοῦ χωρίς, οὐκ ὀρθῶς φρονεῖς.",εἰμί τίς ὁ νέομαι χωρίς οὐ ὀρθός φρόνις,550,550.0
Οἰδίπους,εἴ τοι νομίζεις ἄνδρα συγγενῆ κακῶς,εἰ ὁ νομίζω ἀνήρ συγγενεύς κακός,,551.0
Οἰδίπους,"δρῶν οὐχ ὑφέξειν τὴν δίκην, οὐκ εὖ φρονεῖς.",δράω οὐ ὑπέχω ὁ δίκη οὐ εὖ φρόνις,,552.0
Κρέων,ξύμφημί σοι ταῦτ᾽ ἔνδικ᾽ εἰρῆσθαι:  τὸ δὲ,σύμφημι σός οὗτος ἔνδικος ἐρῶ ὁ δέ,,553.0
Κρέων,"πάθημ᾽ ὁποῖον φὴς παθεῖν, δίδασκέ με.",πάθημα ὁποῖος φημί πάσχω διδάσκω ἐγώ,,554.0
Οἰδίπους,"ἔπειθες ἢ οὐκ ἔπειθες, ὡς χρείη μ᾽ ἐπὶ",πείθω εἰμί οὐ πείθω ὅς χρέος ἐγώ ἐπί,555,555.0
Οἰδίπους,τὸν σεμνόμαντιν ἄνδρα πέμψασθαί τινα;,ὁ σεμνόμαντις ἀνήρ πέμπω τίς,,556.0
Κρέων,καὶ νῦν ἔθ᾽ αὑτός εἰμι τῷ βουλεύματι.,καί νῦν ἔθω αὐτός εἶμι ὁ βούλευμα,,557.0
Οἰδίπους,πόσον τιν᾽ ἤδη δῆθ᾽ ὁ Λάϊος χρόνον,πόσος τίνω ἤδη δέομαι ὅς λαιός χρόνος,,558.0
Κρέων,δέδρακε ποῖον ἔργον; οὐ γὰρ ἐννοῶ.,δράω ποῖος ἔργνυμι οὐ γάρ ἔννοος,,559.0
Οἰδίπους,ἄφαντος ἔρρει θανασίμῳ χειρώματι;,ἄφαντος ἔρρω θανάσιμος χείρωμα,560,560.0
Κρέων,μακροὶ παλαιοί τ᾽ ἂν μετρηθεῖεν χρόνοι.,μακρός παλαίω σύ ἄν μετρέω χρόνος,,561.0
Οἰδίπους,τότ᾽ οὖν ὁ μάντις οὗτος ἦν ἐν τῇ τέχνῃ;,τότε οὖν ὅς μάντις οὗτος ἐάν ἐν ὁ τέχνη,,562.0
Κρέων,σοφός γ᾽ ὁμοίως κἀξ ἴσου τιμώμενος.,σοφός γε ὅμοιος ἐξ ἴσος τιμάω,,563.0
Οἰδίπους,ἐμνήσατ᾽ οὖν ἐμοῦ τι τῷ τότ᾽ ἐν χρόνῳ;,μιμνήσκω οὖν ἐγώ τίς ὁ τότε ἐν χρόνος,,564.0
Κρέων,οὔκουν ἐμοῦ γ᾽ ἑστῶτος οὐδαμοῦ πέλας.,οὔκουν ἐγώ γε ἵστημι οὐδαμός πέλας,565,565.0
Οἰδίπους,ἀλλ᾽ οὐκ ἔρευναν τοῦ κτανόντος ἔσχετε;,ἄλλος οὐ ἔρευνα ὁ κτείνω ἔχω,,566.0
Κρέων,"παρέσχομεν, πῶς δ᾽ οὐχί; κοὐκ ἠκούσαμεν.",παρέχω πῶς δέ οὐ οὐ ἀκούω,,567.0
Οἰδίπους,πῶς οὖν τόθ᾽ οὗτος ὁ σοφὸς οὐκ ηὔδα τάδε;,πῶς οὖν τόθι οὗτος ὅς σοφός οὐ αὐδάω ὅδε,,568.0
Κρέων,οὐκ οἶδ᾽:  ἐφ᾽ οἷς γὰρ μὴ φρονῶ σιγᾶν φιλῶ.,οὐ οἶδα ἐπί ὅς γάρ μή φρονέω σιγάω φίλος,,569.0
Οἰδίπους,τοσόνδε γ᾽ οἶσθα καὶ λέγοις ἂν εὖ φρονῶν.,τοσόσδε γε οἶδα καί λέγος ἄν εὖ φρονέω,570,570.0
Κρέων,"ποῖον τόδ᾽; εἰ γὰρ οἶδά γ᾽, οὐκ ἀρνήσομαι.",ποῖος ὅδε εἰ γάρ οἶδα γε οὐ ἀρνέομαι,,571.0
Οἰδίπους,"ὁθούνεκ᾽, εἰ μὴ σοὶ ξυνῆλθε, τάσδ᾽ ἐμὰς",ὁθούνεκα εἰ μή σός συνέρχομαι ὅδε ἐμός,,572.0
Οἰδίπους,οὐκ ἄν ποτ᾽ εἶπε Λαΐου διαφθοράς.,οὐ ἄν πότε εἶπον λαιός διαφθορά,,573.0
Κρέων,"εἰ μὲν λέγει τάδ᾽, αὐτὸς οἶσθ᾽:  ἐγὼ δὲ σοῦ",εἰ μέν λέγω ὅδε αὐτός ὀιστός ἐγώ δέ σεύω,,574.0
Κρέων,μαθεῖν δικαιῶ ταὔθ᾽ ἅπερ κἀμοῦ σὺ νῦν.,μανθάνω δίκαιος ταὐτάζω ὅς ἁμός σύ νῦν,575,575.0
