Name,Speech,verse_number,inferred_verse_number,lemmata
Νεοπτόλεμος,τά θ᾽ ὅπλ᾽ ἀπῄτουν τοῦ πατρὸς τά τ᾽ ἄλλ᾽ ὅσ᾽ ἦν.,,362.0,ὁ θ ὅπλ ἀπαιτέω ὁ πατήρ ὁ τ ἄλλ ὅσ εἰμί
Νεοπτόλεμος,"οἱ δ᾽ εἶπον, οἴμοι, τλημονέστατον λόγον:",,363.0,ὁ δ εἶπον οἴμοι τλήμων λόγος
Νεοπτόλεμος,"ὦ σπέρμ᾽ Ἀχιλλέως, τἄλλα μὲν πάρεστί σοι",,364.0,ὦ σπέρμ Ἀχιλλεύς ἄλλος μέν πάρειμι σύ
Νεοπτόλεμος,"πατρῷ᾽ ἑλέσθαι, τῶν δ᾽ ὅπλων κείνων ἀνὴρ",365.0,365.0,πατρῷ αἱρέω ὁ δ ὅπλον ἐκεῖνος ἀνήρ
Νεοπτόλεμος,"ἄλλος κρατύνει νῦν, ὁ Λαέρτου γόνος.",,366.0,ἄλλος κρατύνω νῦν ὁ Λαέρτης γόνος
Νεοπτόλεμος,κἀγὼ δακρύσας εὐθὺς ἐξανίσταμαι,,367.0,ἐγώ δακρύω εὐθύς ἐξανίστημι
Νεοπτόλεμος,"ὀργῇ βαρείᾳ, καὶ καταλγήσας λέγω:",,368.0,ὀργή βαρύς καί καταλγέω λέγω
Νεοπτόλεμος,"ὦ σχέτλι᾽, ἦ 'τολμήσατ᾽ ἀντ᾽ ἐμοῦ τινι",,369.0,ὦ σχέτλι εἰμί τολμήσατ ἀντί ἐγώ τις
Νεοπτόλεμος,"δοῦναι τὰ τεύχη τἀμά, πρὶν μαθεῖν ἐμοῦ;",370.0,370.0,δίδωμι ὁ τεῦχος ἐμός πρίν μανθάνω ἐγώ
Νεοπτόλεμος,"ὁ δ᾽ εἶπ᾽ Ὀδυσσεύς, πλησίον γὰρ ὢν κυρεῖ,",,371.0,ὁ δ εἶπ Ὀδυσσεύς πλησίος γάρ εἰμί κυρέω
Νεοπτόλεμος,"ναί, παῖ, δεδώκασ᾽ ἐνδίκως οὗτοι τάδε:",,372.0,ναί παῖς δεδώκασ ἔνδικος οὗτος ὅδε
Νεοπτόλεμος,ἐγὼ γὰρ αὔτ᾽ ἔσωσα κἀκεῖνον παρών.,,373.0,ἐγώ γάρ αὔτ σώζω ἐκεῖνος πάρειμι
Νεοπτόλεμος,κἀγὼ χολωθεὶς εὐθὺς ἤρασσον κακοῖς,,374.0,ἐγώ χολόω εὐθύς ἀράσσω κακός
Νεοπτόλεμος,"τοῖς πᾶσιν, οὐδὲν ἐνδεὲς ποιούμενος,",375.0,375.0,ὁ πᾶς οὐδείς ἐνδεὲς ποιέω
Νεοπτόλεμος,εἰ τἀμὰ κεῖνος ὅπλ᾽ ἀφαιρήσοιτό με.,,376.0,εἰ ἐμός ἐκεῖνος ὅπλ ἀφαιρήσοιτό ἐγώ
Νεοπτόλεμος,"ὁ δ᾽ ἐνθάδ᾽ ἥκων, καίπερ οὐ δύσοργος ὤν,",,377.0,ὁ δ ἐνθάδ ἥκω καίπερ οὐ δύσοργος εἰμί
Νεοπτόλεμος,δηχθεὶς πρὸς ἁξήκουσεν ὧδ᾽ ἠμείψατο:,,378.0,δάκνω πρός ἐξακούω ὧδ ἀμείβω
Νεοπτόλεμος,"οὐκ ἦσθ᾽ ἵν᾽ ἡμεῖς, ἀλλ᾽ ἀπῆσθ᾽ ἵν᾽ οὔ σ᾽ ἔδει:",,379.0,οὐ εἰμί ἵνα ἐγώ ἀλλ ἀπῆσθ ἵνα οὐ σ δεῖ
Νεοπτόλεμος,"καὶ ταῦτ᾽, ἐπειδὴ καὶ λέγεις θρασυστομῶν,",380.0,380.0,καί ταῦτ ἐπεί καί λέγω θρασυστομέω
Νεοπτόλεμος,οὐ μήποτ᾽ ἐς τὴν Σκῦρον ἐκπλεύσῃς ἔχων.,,381.0,οὐ μήποτ εἰς ὁ Σκῦρος ἐκπλέω ἔχω
Νεοπτόλεμος,τοιαῦτ᾽ ἀκούσας κἀξονειδισθεὶς κακὰ,,382.0,τοιαῦτ ἀκούω κἀξονειδισθεὶς κακός
Νεοπτόλεμος,"πλέω πρὸς οἴκους, τῶν ἐμῶν τητώμενος",,383.0,πλείων πρός οἶκος ὁ ἐμός τητάομαι
Νεοπτόλεμος,πρὸς τοῦ κακίστου κἀκ κακῶν Ὀδυσσέως.,,384.0,πρός ὁ κακός ἐκ κακός Ὀδυσσεύς
Νεοπτόλεμος,κοὐκ αἰτιῶμαι κεῖνον ὡς τοὺς ἐν τέλει:,385.0,385.0,οὐ αἰτιάομαι ἐκεῖνος ὡς ὁ ἐν τέλος
Νεοπτόλεμος,πόλις γάρ ἐστι πᾶσα τῶν ἡγουμένων,,386.0,πόλις γάρ εἰμί πᾶς ὁ ἡγέομαι
Νεοπτόλεμος,στρατός τε σύμπας: οἱ δ᾽ ἀκοσμοῦντες βροτῶν,,387.0,στρατός τε σύμπας ὁ δ ἀκοσμέω βροτός
Νεοπτόλεμος,διδασκάλων λόγοισι γίγνονται κακοί.,,388.0,διδάσκαλος λόγος γίγνομαι κακός
Νεοπτόλεμος,λόγος λέλεκται πᾶς: ὁ δ᾽ Ἀτρείδας στυγῶν,,389.0,λόγος λέγω3 πᾶς ὁ δ Ἀτρείδης στυγέω
Νεοπτόλεμος,ἐμοί θ᾽ ὁμοίως καὶ θεοῖς εἴη φίλος.,390.0,390.0,ἐγώ θ ὅμοιος καί θεός εἰμί φίλος
Χορός,"ὀρεστέρα παμβῶτι Γᾶ, μᾶτερ αὐτοῦ Διός,",,391.0,ὀρέστερος παμβῶτις γῆ μήτηρ αὐτός Ζεύς
Χορός,"ἃ τὸν μέγαν Πακτωλὸν εὔχρυσον νέμεις,",,392.0,ὅς ὁ μέγας Πακτωλὸν εὔχρυσος νέμω
Χορός,"σὲ κἀκεῖ, μᾶτερ πότνι᾽, ἐπηυδώμαν,",395.0,395.0,σύ ἐκεῖ μήτηρ πότνι ἐπαυδάομαι
Χορός,"ὅτ᾽ ἐς τόνδ᾽ Ἀτρειδᾶν ὕβρις πᾶσ᾽ ἐχώρει,",,396.0,ὅτ εἰς τόνδ Ἀτρείδης ὕβρις πᾶσ χωρέω
Χορός,"ὅτε τὰ πάτρια τεύχεα παρεδίδοσαν,",,397.0,ὅτε ὁ πάτριος τεῦχος παραδίδωμι
Χορός,ἰὼ μάκαιρα ταυροκτόνων,400.0,400.0,ἰώ μάκαρ ταυροκτόνος
Χορός,"λεόντων ἔφεδρε, τῷ Λαρτίου",,401.0,λέων ἔφεδρος ὁ λάρτιος
Χορός,σέβας ὑπέρτατον.,,402.0,σέβας ὑπέρ
Φιλοκτήτης,"ἔχοντες, ὡς ἔοικε, σύμβολον σαφὲς",,403.0,ἔχω ὡς ἔοικα σύμβολον σαφής
Φιλοκτήτης,"λύπης πρὸς ἡμᾶς, ὦ ξένοι, πεπλεύκατε,",,404.0,λύπη πρός ἐγώ ὦ ξένος πλέω
Φιλοκτήτης,καί μοι προσᾴδεθ᾽ ὥστε γιγνώσκειν ὅτι,405.0,405.0,καί ἐγώ προσᾴδεθ ὥστε γιγνώσκω ὅτι
Φιλοκτήτης,ταῦτ᾽ ἐξ Ἀτρειδῶν ἔργα κἀξ Ὀδυσσέως.,,406.0,ταῦτ ἐκ Ἀτρείδης ἔργον ἐκ Ὀδυσσεύς
Φιλοκτήτης,ἔξοιδα γάρ νιν παντὸς ἂν λόγου κακοῦ,,407.0,ἔξοιδα γάρ νιν πᾶς ἄν λόγος κακός
Φιλοκτήτης,"γλώσσῃ θιγόντα καὶ πανουργίας, ἀφ᾽ ἧς",,408.0,γλῶσσα θιγγάνω καί πανουργία ἀπό ὅς
Φιλοκτήτης,μηδὲν δίκαιον ἐς τέλος μέλλοι ποεῖν.,,409.0,μηδείς δίκαιος εἰς τέλος μέλλω ποιέω
Φιλοκτήτης,"ἀλλ᾽ οὔ τι τοῦτο θαῦμ᾽ ἔμοιγ᾽, ἀλλ᾽ εἰ παρὼν",410.0,410.0,ἀλλ οὐ τις οὗτος θαῦμ ἔμοιγ ἀλλ εἰ πάρειμι
Φιλοκτήτης,Αἴας ὁ μείζων ταῦθ᾽ ὁρῶν ἠνείχετο.,,411.0,Αἴας ὁ μέγας ταῦθ ὁράω ἀνέχω
Νεοπτόλεμος,"οὐκ ἦν ἔτι ζῶν, ὦ ξέν᾽: οὐ γὰρ ἄν ποτε",,412.0,οὐ εἰμί ἔτι ζάω ὦ ξέν οὐ γάρ ἀνά ποτέ
Νεοπτόλεμος,ζῶντός γ᾽ ἐκείνου ταῦτ᾽ ἐσυλήθην ἐγώ.,,413.0,ζῶντός γε ἐκεῖνος ταῦτ συλάω ἐγώ
Φιλοκτήτης,πῶς εἶπας; ἀλλ᾽ ἦ χοὖτος οἴχεται θανών;,,414.0,πῶς εἶπον ἀλλ εἰμί οὗτος οἴχομαι θνήσκω
Νεοπτόλεμος,ὡς μηκέτ᾽ ὄντα κεῖνον ἐν φάει νόει.,415.0,415.0,ὡς μηκέτ εἰμί ἐκεῖνος ἐν φάος νοέω
Φιλοκτήτης,οἴμοι τάλας.  ἀλλ᾽ οὐχ ὁ Τυδέως γόνος,,416.0,οἴμοι τάλας  ἀλλ οὐ ὁ Τυδεύς γόνος
Φιλοκτήτης,"οὐδ᾽ οὑμπολητὸς Σισύφου Λαερτίῳ,",,417.0,οὐδ οὑμπολητὸς Σισύφου Λαερτίῳ
Φιλοκτήτης,οὐ μὴ θάνωσι: τούσδε γὰρ μὴ ζῆν ἔδει.,,418.0,οὐ μή θνήσκω ὅδε γάρ μή ζάω δεῖ
Νεοπτόλεμος,οὐ δῆτ᾽: ἐπίστω τοῦτό γ᾽: ἀλλὰ καὶ μέγα,,419.0,οὐ δῆτ ἐπίσταμαι οὗτος γε ἀλλά καί μέγας
Νεοπτόλεμος,θάλλοντές εἰσι νῦν ἐν Ἀργείων στρατῷ.,420.0,420.0,θάλλοντές εἰμί νῦν ἐν Ἀργεῖος στρατός
Φιλοκτήτης,"τί δ᾽; οὐ παλαιὸς κἀγαθὸς φίλος τ᾽ ἐμός,",,421.0,τίς δ οὐ παλαιός ἀγαθός φίλος τ ἐμός
Φιλοκτήτης,"Νέστωρ ὁ Πύλιος, ἔστιν; οὗτος γὰρ τά γε",,422.0,Νέστωρ ὁ Πύλιος εἰμί οὗτος γάρ ὁ γε
Φιλοκτήτης,"κείνων κάκ᾽ ἐξήρυκε, βουλεύων σοφά.",,423.0,ἐκεῖνος κατά ἐξερύκω βουλεύω σοφός
Νεοπτόλεμος,"κεῖνός γε πράσσει νῦν κακῶς, ἐπεὶ θανὼν",,424.0,ἐκεῖνος γε πράσσω νῦν κακός ἐπεί θνήσκω
Νεοπτόλεμος,"Ἀντίλοχος αὐτῷ φροῦδος, ὃς παρῆν, γόνος.",425.0,425.0,Ἀντίλοχος αὐτός φροῦδος ὅς πάρειμι γόνος
Φιλοκτήτης,"οἴμοι, δύ᾽ αὖ τώδ᾽ ἄνδρ᾽ ἔλεξας, οἷν ἐγὼ",,426.0,οἴμοι δύ αὖ τώδ ἄνδρ λέγω οἷος ἐγώ
Φιλοκτήτης,ἥκιστ᾽ ἂν ἠθέλησ᾽ ὀλωλότοιν κλύειν.,,427.0,ἥκιστ ἄν ἠθέλησ ὄλλυμι κλύω
Φιλοκτήτης,"φεῦ φεῦ: τί δῆτα δεῖ σκοπεῖν, ὅθ᾽ οἵδε μὲν",,428.0,φεῦ φεῦ τίς δῆτα δεῖ σκοπέω ὅθ ὅδε μέν
Φιλοκτήτης,"τεθνᾶσ᾽, Ὀδυσσεὺς δ᾽ ἔστιν αὖ κἀνταῦθ᾽ ἵνα",,429.0,τεθνᾶσ Ὀδυσσεύς δ εἰμί αὖ κἀνταῦθ ἵνα
Φιλοκτήτης,χρῆν ἀντὶ τούτων αὐτὸν αὐδᾶσθαι νεκρόν;,430.0,430.0,χρή ἀντί οὗτος αὐτός αὐδάω νεκρός
Νεοπτόλεμος,σοφὸς παλαιστὴς κεῖνος: ἀλλὰ χαἰ σοφαὶ,,431.0,σοφός παλαιστής ἐκεῖνος ἀλλά ὁ σοφαὶ
Νεοπτόλεμος,"γνῶμαι, Φιλοκτῆτ᾽, ἐμποδίζονται θαμά.",,432.0,γνώμη Φιλοκτῆτ ἐμποδίζω θαμά
Φιλοκτήτης,"φέρ᾽ εἰπὲ πρὸς θεῶν, ποῦ γὰρ ἦν ἐνταῦθά σοι",,433.0,φέρ εἶπον πρός θεός ποῦ γάρ εἰμί ἐνταῦθα σύ
Φιλοκτήτης,"Πάτροκλος, ὃς σοῦ πατρὸς ἦν τὰ φίλτατα;",,434.0,Πάτροκλος ὅς σύ πατήρ εἰμί ὁ φίλτατος
Νεοπτόλεμος,χοὖτος τεθνηκὼς ἦν: λόγῳ δέ σ᾽ ἐν βραχεῖ,435.0,435.0,οὗτος τεθνηκὼς εἰμί λόγος δέ σ ἐν βραχύς
Νεοπτόλεμος,τοῦτ᾽ ἐκδιδάξω:  πόλεμος οὐδέν᾽ ἄνδρ᾽ ἑκὼν,,436.0,τοῦτ ἐκδιδάσκω  πόλεμος οὐδείς ἄνδρ ἑκών
Νεοπτόλεμος,"αἱρεῖ πονηρόν, ἀλλὰ τοὺς χρηστοὺς ἀεί.",,437.0,αἱρέω πονηρός ἀλλά ὁ χρηστός ἀεί
Φιλοκτήτης,ξυμμαρτυρῶ σοι: καὶ κατ᾽ αὐτὸ τοῦτό γε,,438.0,συμμαρτυρέω σύ καί κατά αὐτός οὗτος γε
Φιλοκτήτης,"ἀναξίου μὲν φωτὸς ἐξερήσομαι,",,439.0,ἀνάξιος μέν φώς ἐξεράω
Φιλοκτήτης,"γλώσσῃ δὲ δεινοῦ καὶ σοφοῦ, τί νῦν κυρεῖ.",440.0,440.0,γλῶσσα δέ δεινός καί σοφός τίς νῦν κυρέω
Νεοπτόλεμος,ποίου δὲ τούτου πλήν γ᾽ Ὀδυσσέως ἐρεῖς;,,441.0,ποῖος δέ οὗτος πλήν γε Ὀδυσσεύς ἐρῶ
Φιλοκτήτης,"οὐ τοῦτον εἶπον, ἀλλὰ Θερσίτης τις ἦν,",,442.0,οὐ οὗτος εἶπον ἀλλά Θερσίτης τις εἰμί
Φιλοκτήτης,"ὃς οὐκ ἂν εἵλετ᾽ εἰσάπαξ εἰπεῖν, ὅπου",,443.0,ὅς οὐ ἄν εἵλετ εἰσάπαξ εἶπον ὅπου
Φιλοκτήτης,μηδεὶς ἐῴη: τοῦτον οἶσθ᾽ εἰ ζῶν κυρεῖ;,,444.0,μηδείς ἐάω οὗτος οἶσθ εἰ ζάω κυρέω
Νεοπτόλεμος,"οὐκ εἶδον αὐτόν, ᾐσθόμην δ᾽ ἔτ᾽ ὄντα νιν.",445.0,445.0,οὐ εἶδον αὐτός αἰσθάνομαι δ ἔτ εἰμί νιν
Φιλοκτήτης,"ἔμελλ᾽: ἐπεὶ οὐδέν πω κακόν γ᾽ ἀπώλετο,",,446.0,ἔμελλ ἐπεί οὐδείς πω κακός γε ἀπόλλυμι
Φιλοκτήτης,"ἀλλ᾽ εὖ περιστέλλουσιν αὐτὰ δαίμονες,",,447.0,ἀλλ εὖ περιστέλλω αὐτός δαίμων
Φιλοκτήτης,καί πως τὰ μὲν πανοῦργα καὶ παλιντριβῆ,,448.0,καί πως ὁ μέν πανοῦργος καί παλιντριβής
Φιλοκτήτης,"χαίρουσ᾽ ἀναστρέφοντες ἐξ Ἅιδου, τὰ δὲ",,449.0,χαίρουσ ἀναστρέφω ἐκ ᾍδης ὁ δέ
Φιλοκτήτης,δίκαια καὶ τὰ χρήστ᾽ ἀποστέλλουσ᾽ ἀεί.,450.0,450.0,δίκαιος καί ὁ χρήστ ἀποστέλλουσ ἀεί
Φιλοκτήτης,"ποῦ χρὴ τίθεσθαι ταῦτα, ποῦ δ᾽ αἰνεῖν, ὅταν",,451.0,ποῦ χρή τίθημι οὗτος ποῦ δ αἰνέω ὅταν
Φιλοκτήτης,τὰ θεῖ᾽ ἐπαινῶν τοὺς θεοὺς εὕρω κακούς;,,452.0,ὁ θέω ἐπαινέω ὁ θεός εὑρίσκω κακός
Νεοπτόλεμος,"ἐγὼ μέν, ὦ γένεθλον Οἰταίου πατρός,",,453.0,ἐγώ μέν ὦ γένεθλον Οἰταίου πατήρ
Νεοπτόλεμος,τὸ λοιπὸν ἤδη τηλόθεν τό τ᾽ Ἴλιον,,454.0,ὁ λοιπός ἤδη τηλόθεν ὁ τ Ἴλιος
Νεοπτόλεμος,καὶ τοὺς Ἀτρείδας εἰσορῶν φυλάξομαι:,455.0,455.0,καί ὁ Ἀτρείδης εἰσοράω φυλάσσω
Νεοπτόλεμος,ὅπου δ᾽ ὁ χείρων τἀγαθοῦ μεῖζον σθένει,,456.0,ὅπου δ ὁ χείρων ἀγαθός μέγας σθένος
Νεοπτόλεμος,"κἀποφθίνει τὰ χρηστὰ χὠ δειλὸς κρατεῖ,",,457.0,ἀποφθίνω ὁ χρηστός ὁ δειλός κρατέω
Νεοπτόλεμος,τούτους ἐγὼ τοὺς ἄνδρας οὐ στέρξω ποτέ:,,458.0,οὗτος ἐγώ ὁ ἀνήρ οὐ στέργω ποτέ
Νεοπτόλεμος,ἀλλ᾽ ἡ πετραία Σκῦρος ἐξαρκοῦσά μοι,,459.0,ἀλλ ὁ πετραῖος Σκῦρος ἐξαρκοῦσά ἐγώ
Νεοπτόλεμος,"ἔσται τὸ λοιπόν, ὥστε τέρπεσθαι δόμῳ.",460.0,460.0,εἰμί ὁ λοιπός ὥστε τέρπω δόμος
Νεοπτόλεμος,"νῦν δ᾽ εἶμι πρὸς ναῦν:  καὶ σύ, Ποίαντος τέκνον,",,461.0,νῦν δ εἶμι πρός ναῦς  καί σύ Ποίαντος τέκνον
Νεοπτόλεμος,"χαῖρ᾽ ὡς μέγιστα, χαῖρε: καί σε δαίμονες",,462.0,χαῖρ ὡς μέγας χαίρω καί σύ δαίμων
Νεοπτόλεμος,"νόσου μεταστήσειαν, ὡς αὐτὸς θέλεις.",,463.0,νόσος μεθίστημι ὡς αὐτός ἐθέλω
Νεοπτόλεμος,"ἡμεῖς δ᾽ ἴωμεν, ὡς ὁπηνίκ᾽ ἂν θεὸς",,464.0,ἐγώ δ εἰμί ὡς ὁπηνίκ ἄν θεός
Νεοπτόλεμος,"πλοῦν ἡμὶν εἴκῃ, τηνικαῦθ᾽ ὁρμώμεθα.",465.0,465.0,πλόος ἐγώ εἴκω τηνικαῦθ ὁρμάω
Φιλοκτήτης,"ἤδη, τέκνον, στέλλεσθε;",,466.0,ἤδη τέκνον στέλλω
Νεοπτόλεμος,καιρὸς γὰρ καλεῖ,,467.0,καιρός γάρ καλέω
Νεοπτόλεμος,πλοῦν μὴ 'ξ ἀπόπτου μᾶλλον ἢ 'γγύθεν σκοπεῖν.,,468.0,πλόος μή ἐκ ἀποπέτομαι μᾶλλον ἤ γγύθεν σκοπέω
Φιλοκτήτης,"πρός νύν σε πατρὸς πρός τε μητρός, ὦ τέκνον,",,469.0,πρός νῦν σύ πατήρ πρός τε μήτηρ ὦ τέκνον
Φιλοκτήτης,"πρός τ᾽ εἴ τί σοι κατ᾽ οἶκόν ἐστι προσφιλές,",,470.0,πρός τ εἰ τίς σύ κατά οἶκος εἰμί προσφιλής
Φιλοκτήτης,"ἱκέτης ἱκνοῦμαι, μὴ λίπῃς μ᾽ οὕτω μόνον,",470.0,470.5,ἱκέτης ἱκνέομαι μή λείπω μ οὕτως μόνος
Φιλοκτήτης,ἔρημον ἐν κακοῖσι τοῖσδ᾽ οἵοις ὁρᾷς,,471.0,ἐρῆμος ἐν κακός τοῖσδ οἷος ὁράω
Φιλοκτήτης,ὅσοισί τ᾽ ἐξήκουσας ἐνναίοντά με:,,472.0,ὅσοισί τ ἐξακούω ἐνναίοντά ἐγώ
Φιλοκτήτης,"ἀλλ᾽ ἐν παρέργῳ θοῦ με.  δυσχέρεια μέν,",,473.0,ἀλλ ἐν πάρεργος τίθημι ἐγώ  δυσχέρεια μέν
Φιλοκτήτης,"ἔξοιδα, πολλὴ τοῦδε τοῦ φορήματος:",,474.0,ἔξοιδα πολύς ὅδε ὁ φόρημα
Φιλοκτήτης,ὅμως δὲ τλῆθι: τοῖσι γενναίοισί τοι,475.0,475.0,ὅμως δέ τλάω ὁ γενναίοισί σύ
Φιλοκτήτης,τό τ᾽ αἰσχρὸν ἐχθρὸν καὶ τὸ χρηστὸν εὐκλεές.,,476.0,ὁ τ αἰσχρός ἐχθρός καί ὁ χρηστός εὐκλεής
Φιλοκτήτης,"σοὶ δ᾽ ἐκλιπόντι τοῦτ᾽ ὄνειδος οὐ καλόν,",,477.0,σύ δ ἐκλείπω τοῦτ ὄνειδος οὐ καλός
Φιλοκτήτης,"δράσαντι δ᾽, ὦ παῖ, πλεῖστον εὐκλείας γέρας,",,478.0,δράω δ ὦ παῖς πλεῖστος εὔκλεια γέρας
Φιλοκτήτης,ἐὰν μόλω 'γὼ ζῶν πρὸς Οὐταίαν χθόνα.,,479.0,ἐάν βλώσκω ἐγώ ζάω πρός Οὐταίαν χθών
Φιλοκτήτης,ἴθ᾽: ἡμέρας τοι μόχθος οὐχ ὅλης μιᾶς.,480.0,480.0,εἶμι ἡμέρα σύ μόχθος οὐ ὅλος εἷς
Φιλοκτήτης,"τόλμησον.  ἐμβαλοῦ μ᾽ ὅπῃ θέλεις ἄγων,",,481.0,τολμάω  ἐμβάλλω μ ὅπη ἐθέλω ἄγω
Φιλοκτήτης,"εἰς ἀντλίαν, εἰς πρῷραν, εἰς πρύμνην, ὅποι",,482.0,εἰς ἀντλία εἰς πρῷρα εἰς πρύμνα ὅποι
Φιλοκτήτης,ἥκιστα μέλλω τοὺς ξυνόντας ἀλγυνεῖν.,,483.0,ἥκιστος μέλλω ὁ σύνειμι1 ἀλγύνω
Φιλοκτήτης,"νεῦσον, πρὸς αὐτοῦ Ζηνὸς ἱκεσίου, τέκνον,",,484.0,νέω1 πρός αὐτός Ζεύς ἱκέσιος τέκνον
Φιλοκτήτης,"πείσθητι: προσπίτνω σε γόνασι, καίπερ ὢν",485.0,485.0,πείθω προσπίπτω σύ γόνυ καίπερ εἰμί
Φιλοκτήτης,"ἀκράτωρ ὁ τλήμων, χωλός.  ἀλλὰ μή μ᾽ ἀφῇς",,486.0,ἀκράτωρ ὁ τλήμων χωλός  ἀλλά μή μ ἀφίημι
Φιλοκτήτης,"ἔρημον οὕτω χωρὶς ἀνθρώπων στίβου,",,487.0,ἐρῆμος οὕτως χωρίς ἄνθρωπος στίβος
Φιλοκτήτης,ἀλλ᾽ ἢ πρὸς οἶκον τὸν σὸν ἔκσωσόν μ᾽ ἄγων,,488.0,ἀλλ ἤ πρός οἶκος ὁ σός ἔκσωσόν μ ἄγω
Φιλοκτήτης,ἢ πρὸς τὰ Χαλκώδοντος Εὐβοίας σταθμά:,,489.0,ἤ πρός ὁ Χαλκώδοντος Εὔβοια σταθμός
Φιλοκτήτης,κἀκεῖθεν οὔ μοι μακρὸς εἰς Οἴτην στόλος,490.0,490.0,ἐκεῖθεν οὐ ἐγώ μακρός εἰς Οἴτην στόλος
Φιλοκτήτης,Τραχινίαν τε δειράδ᾽ ἠδ᾽ ἐς εὔροον,,491.0,Τραχινίαν τε δειράδ ἠδ εἰς ἐύρρους
Φιλοκτήτης,"Σπερχειὸν ἔσται: πατρί μ᾽ ὡς δείξῃς φίλῳ,",,492.0,Σπερχειός εἰμί πατήρ μ ὡς δείκνυμι φίλος
Φιλοκτήτης,ὃν δὴ παλαιὸν ἐξ ὅτου δέδοικ᾽ ἐγὼ,,493.0,ὅς δή παλαιός ἐκ ὅστις δέδοικ ἐγώ
Φιλοκτήτης,μή μοι βεβήκῃ.  πολλὰ γὰρ τοῖς ἱγμένοις,,494.0,μή ἐγώ βαίνω  πολύς γάρ ὁ ἱκνέομαι
Φιλοκτήτης,"ἔστελλον αὐτὸν ἱκεσίους πέμπων λιτάς,",495.0,495.0,στέλλω αὐτός ἱκέσιος πέμπω λιτή
Φιλοκτήτης,αὐτόστολον πέμψαντά μ᾽ ἐκσῶσαι δόμους.,,496.0,αὐτόστολος πέμψαντά μ ἐκσώιζω δόμος
Φιλοκτήτης,"ἀλλ᾽ ἢ τέθνηκεν ἢ τὰ τῶν διακόνων,",,497.0,ἀλλ ἤ θνήσκω ἤ ὁ ὁ διάκονος
Φιλοκτήτης,"ὡς εἰκός, οἶμαι, τοὐμὸν ἐν σμικρῷ μέρος",,498.0,ὡς ἔοικα οἴομαι ἐμός ἐν μικρός μέρος
Φιλοκτήτης,ποιούμενοι τὸν οἴκαδ᾽ ἤπειγον στόλον.,,499.0,ποιέω ὁ οἴκαδ ἐπείγω στόλος
Φιλοκτήτης,"νῦν δ᾽, εἰς σὲ γὰρ πομπόν τε καὐτὸν ἄγγελον",500.0,500.0,νῦν δ εἰς σύ γάρ πομπός τε καὐτὸν ἄγγελος
Φιλοκτήτης,"ἥκω, σὺ σῶσον, σύ μ᾽ ἐλέησον, εἰσορῶν",,501.0,ἵημι σύ σώζω σύ μ ἐλεέω εἰσοράω
Φιλοκτήτης,ὡς πάντα δεινὰ κἀπικινδύνως βροτοῖς,,502.0,ὡς πᾶς δεινός ἐπικίνδυνος βροτός
Φιλοκτήτης,"κεῖται παθεῖν μὲν εὖ, παθεῖν δὲ θάτερα.",,503.0,κεῖμαι πάσχω μέν εὖ πάσχω δέ ἕτερος
Φιλοκτήτης,"χρὴ δ᾽ ἐκτὸς ὄντα πημάτων τὰ δείν᾽ ὁρᾶν,",,504.0,χρή δ ἐκτός εἰμί πῆμα ὁ δείν ὁράω
Φιλοκτήτης,"χὤταν τις εὖ ζῇ, τηνικαῦτα τὸν βίον",505.0,505.0,ὅταν τις εὖ ζάω τηνικαῦτα ὁ βίος
Φιλοκτήτης,"σκοπεῖν μάλιστα, μὴ διαφθαρεὶς λάθῃ.",,506.0,σκοπέω μάλιστα μή διαφθαρεὶς λανθάνω
Χορός,"οἴκτιρ᾽, ἄναξ: πολλῶν ἔλεξεν δυσοίστων πόνων",,507.0,οἴκτιρ ἄναξ πολύς λέγω δύσοιστος πόνος
Χορός,"ἆθλ᾽, οἷα μηδεὶς τῶν ἐμῶν τύχοι φίλων.",,508.0,ἆθλ οἷος μηδείς ὁ ἐμός τυγχάνω φίλος
Χορός,"εἰ δὲ πικρούς, ἄναξ, ἔχθεις Ἀτρείδας,",510.0,510.0,εἰ δέ πικρός ἄναξ ἔχθω Ἀτρείδης
Χορός,"ἐγὼ μέν, τὸ κείνων κακὸν τῷδε κέρδος",,511.0,ἐγώ μέν ὁ ἐκεῖνος κακός ὅδε κέρδος
Χορός,"μετατιθέμενος, ἔνθαπερ ἐπιμέμονεν,",515.0,515.0,μετατίθημι ἔνθαπερ ἐπιμέμονα
Χορός,ἐπ᾽ εὐστόλου ταχείας νεὼς,,516.0,ἐπί εὔστολος ταχύς ναῦς
Χορός,"πορεύσαιμ᾽ ἂν ἐς δόμους, τὰν θεῶν",,517.0,πορεύσαιμ ἄν εἰς δόμος ὁ θεός
Χορός,νέμεσιν ἐκφυγών.,,518.0,νέμεσις ἐκφεύγω
Νεοπτόλεμος,"ὅρα σὺ μὴ νῦν μέν τις εὐχερὴς παρῇς,",,519.0,ὁράω σύ μή νῦν μέν τις εὐχερὴς παρίημι
Νεοπτόλεμος,"ὅταν δὲ πλησθῇς τῆς νόσου ξυνουσίᾳ,",520.0,520.0,ὅταν δέ πίμπλημι ὁ νόσος συνουσία
