Name,Speech,verse_number,inferred_verse_number,lemmata
Τειρεσίας,"εἴπω τι δῆτα κἄλλ᾽, ἵν᾽ ὀργίζῃ πλέον;",,364.0,εἶπον τις δῆτα κἄλλ ἵνα ὀργίζω πλείων
Οἰδίπους,ὅσον γε χρῄζεις:  ὡς μάτην εἰρήσεται.,365.0,365.0,ὅσος γε χρῄζω  ὡς μάτην ἔρομαι
Τειρεσίας,λεληθέναι σε φημὶ σὺν τοῖς φιλτάτοις,,366.0,λανθάνω σύ φημί σύν ὁ φίλτατος
Τειρεσίας,"αἴσχισθ᾽ ὁμιλοῦντ᾽, οὐδ᾽ ὁρᾶν ἵν᾽ εἶ κακοῦ.",,367.0,αἴσχισθ ὁμιλοῦντ οὐδ ὁράω ἵνα εἶμι κακός
Οἰδίπους,ἦ καὶ γεγηθὼς ταῦτ᾽ ἀεὶ λέξειν δοκεῖς;,,368.0,εἰμί καί γηθέω ταῦτ ἀεί λέγω δοκέω
Τειρεσίας,εἴπερ τί γ᾽ ἐστὶ τῆς ἀληθείας σθένος.,,369.0,εἴπερ τίς γε εἰμί ὁ ἀλήθεια σθένος
Οἰδίπους,"ἀλλ᾽ ἔστι, πλὴν σοί:  σοὶ δὲ τοῦτ᾽ οὐκ ἔστ᾽ ἐπεὶ",370.0,370.0,ἀλλ εἰμί πλήν σύ  σύ δέ τοῦτ οὐ εἰμί ἐπεί
Οἰδίπους,τυφλὸς τά τ᾽ ὦτα τόν τε νοῦν τά τ᾽ ὄμματ᾽ εἶ.,,371.0,τυφλός ὁ τ οὖς ὁ τε νόος ὁ τ ὄμματ εἶμι
Τειρεσίας,"σὺ δ᾽ ἄθλιός γε ταῦτ᾽ ὀνειδίζων, ἃ σοὶ",,372.0,σύ δ ἄθλιος γε ταῦτ ὀνειδίζω ὅς σύ
Τειρεσίας,οὐδεὶς ὃς οὐχὶ τῶνδ᾽ ὀνειδιεῖ τάχα.,,373.0,οὐδείς ὅς οὐ τῶνδ ὀνειδίζω τάχα
Οἰδίπους,"μιᾶς τρέφει πρὸς νυκτός, ὥστε μήτ᾽ ἐμὲ",,374.0,εἷς τρέφω πρός νύξ ὥστε μήτ ἐγώ
Οἰδίπους,"μήτ᾽ ἄλλον, ὅστις φῶς ὁρᾷ, βλάψαι ποτ᾽ ἄν.",375.0,375.0,μήτ ἄλλος ὅστις φάος ὁράω βλάπτω ποτ ἀνά
Τειρεσίας,"οὐ γάρ σε μοῖρα πρός γ᾽ ἐμοῦ πεσεῖν, ἐπεὶ",,376.0,οὐ γάρ σύ μοῖρα πρός γε ἐγώ πίπτω ἐπεί
Τειρεσίας,"ἱκανὸς Ἀπόλλων, ᾧ τάδ᾽ ἐκπρᾶξαι μέλει.",,377.0,ἱκανός Ἀπόλλων ὅς τάδ ἐκπράσσω μέλω
Οἰδίπους,Κρέοντος ἢ σοῦ ταῦτα τἀξευρήματα;,,378.0,Κρέων ἤ σύ οὗτος ἐξεύρημα
Τειρεσίας,"Κρέων δέ σοι πῆμ᾽ οὐδέν, ἀλλ᾽ αὐτὸς σὺ σοί.",,379.0,Κρέων δέ σύ πῆμ οὐδείς ἀλλ αὐτός σύ σύ
Οἰδίπους,ὦ πλοῦτε καὶ τυραννὶ καὶ τέχνη τέχνης,380.0,380.0,ὦ πλοῦτος καί τυραννίς καί τέχνη τέχνη
Οἰδίπους,"ὑπερφέρουσα τῷ πολυζήλῳ βίῳ,",,381.0,ὑπερφέρω ὁ πολύζηλος βίος
Οἰδίπους,"ὅσος παρ᾽ ὑμῖν ὁ φθόνος φυλάσσεται,",,382.0,ὅσος παρ σύ ὁ φθόνος φυλάσσω
Οἰδίπους,"εἰ τῆσδέ γ᾽ ἀρχῆς οὕνεχ᾽, ἣν ἐμοὶ πόλις",,383.0,εἰ ὅδε γε ἀρχή οὕνεκα ὅς ἐγώ πόλις
Οἰδίπους,"δωρητόν, οὐκ αἰτητόν, εἰσεχείρισεν,",,384.0,δωρητός οὐ αἰτητός εἰσχειρίζω
Οἰδίπους,"ταύτης Κρέων ὁ πιστός, οὑξ ἀρχῆς φίλος,",385.0,385.0,οὗτος Κρέων ὁ πιστός ἐκ ἀρχή φίλος
Οἰδίπους,"λάθρᾳ μ᾽ ὑπελθὼν ἐκβαλεῖν ἱμείρεται,",,386.0,λάθρῃ μ ὑπέρχομαι ἐκβάλλω ἱμείρω
Οἰδίπους,"ὑφεὶς μάγον τοιόνδε μηχανορράφον,",,387.0,ὑφίημι Μάγος τοιόσδε μηχανορράφος
Οἰδίπους,"δόλιον ἀγύρτην, ὅστις ἐν τοῖς κέρδεσιν",,388.0,δόλιος ἀγύρτης ὅστις ἐν ὁ κέρδος
Οἰδίπους,"μόνον δέδορκε, τὴν τέχνην δ᾽ ἔφυ τυφλός.",,389.0,μόνος δέρκομαι ὁ τέχνη δ φύω τυφλός
Οἰδίπους,"ἐπεί, φέρ᾽ εἰπέ, ποῦ σὺ μάντις εἶ σαφής;",390.0,390.0,ἐπεί φέρ εἶπον ποῦ σύ μάντις εἶμι σαφής
Οἰδίπους,"πῶς οὐκ, ὅθ᾽ ἡ ῥαψῳδὸς ἐνθάδ᾽ ἦν κύων,",,391.0,πῶς οὐ ὅθ ὁ ῥαψῳδός ἐνθάδ εἰμί κύων
Οἰδίπους,ηὔδας τι τοῖσδ᾽ ἀστοῖσιν ἐκλυτήριον;,,392.0,αὐδάω τις τοῖσδ ἀστός ἐκλυτήριος
Οἰδίπους,καίτοι τό γ᾽ αἴνιγμ᾽ οὐχὶ τοὐπιόντος ἦν,,393.0,καίτοι ὁ γε αἴνιγμ οὐ ἔπειμι εἰμί
Οἰδίπους,"ἀνδρὸς διειπεῖν, ἀλλὰ μαντείας ἔδει:",,394.0,ἀνήρ διεῖπον ἀλλά μαντεία δεῖ
Οἰδίπους,ἣν οὔτ᾽ ἀπ᾽ οἰωνῶν σὺ προυφάνης ἔχων,395.0,395.0,ὅς οὔτ ἀπό οἰωνός σύ προφαίνω ἔχω
Οἰδίπους,"οὔτ᾽ ἐκ θεῶν του γνωτόν:  ἀλλ᾽ ἐγὼ μολών,",,396.0,οὔτ ἐκ θεός τις γνωτός  ἀλλ ἐγώ βλώσκω
Οἰδίπους,"ὁ μηδὲν εἰδὼς Οἰδίπους, ἔπαυσά νιν,",,397.0,ὁ μηδείς οἶδα Οἰδίπους παύω νιν
Οἰδίπους,"γνώμῃ κυρήσας οὐδ᾽ ἀπ᾽, οἰωνῶν μαθών:",,398.0,γνώμη κυρέω οὐδ ἀπό οἰωνός μανθάνω
Οἰδίπους,"ὃν δὴ σὺ πειρᾷς ἐκβαλεῖν, δοκῶν θρόνοις",,399.0,ὅς δή σύ πειράω ἐκβάλλω δοκέω θρόνος
Οἰδίπους,παραστατήσειν τοῖς Κρεοντείοις πέλας.,400.0,400.0,παραστατέω ὁ Κρεότειος πέλας
Οἰδίπους,κλαίων δοκεῖς μοι καὶ σὺ χὠ συνθεὶς τάδε,,401.0,κλαίω δοκέω ἐγώ καί σύ ὁ συντίθημι ὅδε
Οἰδίπους,ἀγηλατήσειν:  εἰ δὲ μὴ 'δόκεις γέρων,,402.0,ἁγηλατέω  εἰ δέ μή δοκέω γέρων
Οἰδίπους,"εἶναι, παθὼν ἔγνως ἂν οἷά περ φρονεῖς.",,403.0,εἰμί πάσχω γιγνώσκω ἄν οἷος περί φρονέω
Χορός,ἡμῖν μὲν εἰκάζουσι καὶ τὰ τοῦδ᾽ ἔπη,,404.0,ἐγώ μέν εἰκάζω καί ὁ τοῦδ ἔπος
Χορός,"ὀργῇ λελέχθαι καὶ τά σ᾽, Οἰδίπους, δοκεῖ,",405.0,405.0,ὀργή λέγω3 καί ὁ σ Οἰδίπους δοκέω
Χορός,"δεῖ δ᾽ οὐ τοιούτων, ἀλλ᾽ ὅπως τὰ τοῦ θεοῦ",,406.0,δεῖ δ οὐ τοιοῦτος ἀλλ ὅπως ὁ ὁ θεός
Χορός,"μαντεῖ᾽ ἄριστα λύσομεν, τόδε σκοπεῖν.",,407.0,μαντεῖ ἄριστος λύω ὅδε σκοπέω
Τειρεσίας,"εἰ καὶ τυραννεῖς, ἐξισωτέον τὸ γοῦν",,408.0,εἰ καί τυραννεύω ἐξισωτέος ὁ γοῦν
Τειρεσίας,ἴσ᾽ ἀντιλέξαι:  τοῦδε γὰρ κἀγὼ κρατῶ.,,409.0,ἴσ ἀντιλέγω  ὅδε γάρ ἐγώ κρατέω
Τειρεσίας,"οὐ γάρ τι σοὶ ζῶ δοῦλος, ἀλλὰ Λοξίᾳ:",410.0,410.0,οὐ γάρ τις σύ ζάω δοῦλος ἀλλά Λοξίας
Τειρεσίας,ὥστ᾽ οὐ Κρέοντος προστάτου γεγράψομαι.,,411.0,ὥστ οὐ Κρέων προστάτης γράφω
Τειρεσίας,"λέγω δ᾽, ἐπειδὴ καὶ τυφλόν μ᾽ ὠνείδισας:",,412.0,λέγω δ ἐπεί καί τυφλός μ ὀνειδίζω
Τειρεσίας,"σὺ καὶ δέδορκας κοὐ βλέπεις ἵν᾽ εἶ κακοῦ,",,413.0,σύ καί δέρκομαι οὐ βλέπω ἵνα εἶμι κακός
Τειρεσίας,"οὐδ᾽ ἔνθα ναίεις, οὐδ᾽ ὅτων οἰκεῖς μέτα.",,414.0,οὐδ ἔνθα ναίω οὐδ ὅστις οἰκέω μετά
Τειρεσίας,ἆρ᾽ οἶσθ᾽ ἀφ᾽ ὧν εἶ; καὶ λέληθας ἐχθρὸς ὢν,415.0,415.0,ἆρ οἶσθ ἀπό ὅς εἶμι καί λανθάνω ἐχθρός εἰμί
Τειρεσίας,"τοῖς σοῖσιν αὐτοῦ νέρθε κἀπὶ γῆς ἄνω,",,416.0,ὁ σός αὐτός νέρθε ἐπί γῆ ἄνω
Τειρεσίας,καί σ᾽ ἀμφιπλὴξ μητρός τε καὶ τοῦ σοῦ πατρὸς,,417.0,καί σ ἀμφιπλήξ μήτηρ τε καί ὁ σύ πατήρ
Τειρεσίας,"ἐλᾷ ποτ᾽ ἐκ γῆς τῆσδε δεινόπους ἀρά,",,418.0,ἐλαύνω ποτ ἐκ γῆ ὅδε δεινόπους ἀρή
Τειρεσίας,"βλέποντα νῦν μὲν ὄρθ᾽, ἔπειτα δὲ σκότον.",,419.0,βλέπω νῦν μέν ὄρθ ἔπειτα δέ σκότος
Τειρεσίας,"βοῆς δὲ τῆς σῆς ποῖος οὐκ ἔσται λιμήν,",420.0,420.0,βοή δέ ὁ σός ποῖος οὐ εἰμί λιμήν
Τειρεσίας,"ποῖος Κιθαιρὼν οὐχὶ σύμφωνος τάχα,",,421.0,ποῖος Κιθαιρών οὐ σύμφωνος τάχα
Τειρεσίας,"ὅταν καταίσθῃ τὸν ὑμέναιον, ὃν δόμοις",,422.0,ὅταν καταισθάνομαι ὁ ὑμέναιος ὅς δόμος
Τειρεσίας,"ἄνορμον εἰσέπλευσας, εὐπλοίας τυχών;",,423.0,ἄνορμος εἰσπλέω εὔπλοια τυγχάνω
Τειρεσίας,"ἄλλων δὲ πλῆθος οὐκ ἐπαισθάνει κακῶν,",,424.0,ἄλλος δέ πλῆθος οὐ ἐπαισθάνομαι κακός
Τειρεσίας,ἅ σ᾽ ἐξισώσει σοί τε καὶ τοῖς σοῖς τέκνοις.,425.0,425.0,ὅς σ ἐξισόω σύ τε καί ὁ σός τέκνον
Τειρεσίας,πρὸς ταῦτα καὶ Κρέοντα καὶ τοὐμὸν στόμα,,426.0,πρός οὗτος καί Κρέων καί ἐμός στόμα
Τειρεσίας,προπηλάκιζε:  σοῦ γὰρ οὐκ ἔστιν βροτῶν,,427.0,προπηλακίζω  σύ γάρ οὐ εἰμί βροτός
Τειρεσίας,κάκιον ὅστις ἐκτριβήσεταί ποτε.,,428.0,κακός ὅστις ἐκτρίβω ποτέ
Οἰδίπους,ἦ ταῦτα δῆτ᾽ ἀνεκτὰ πρὸς τούτου κλύειν;,,429.0,εἰμί οὗτος δῆτ ἀνεκτός πρός οὗτος κλύω
Οἰδίπους,οὐκ εἰς ὄλεθρον;   οὐχὶ θᾶσσον;  οὐ πάλιν,430.0,430.0,οὐ εἰς ὄλεθρος   οὐ ταχύς  οὐ πάλιν
Οἰδίπους,ἄψορρος οἴκων τῶνδ᾽ ἀποστραφεὶς ἄπει;,,431.0,ἄψορρος οἶκος τῶνδ ἀποστραφεὶς ἄπειμι
Τειρεσίας,"οὐδ᾽ ἱκόμην ἔγωγ᾽ ἄν, εἰ σὺ μὴ 'κάλεις.",,432.0,οὐδ ἱκνέομαι ἔγωγ ἀνά εἰ σύ μή καλέω
Οἰδίπους,"οὐ γάρ τί σ᾽ ᾔδη μῶρα φωνήσοντ᾽, ἐπεὶ",,433.0,οὐ γάρ τίς σ οἶδα μωρός φωνήσοντ ἐπεί
Οἰδίπους,σχολῇ σ᾽ ἂν οἴκους τοὺς ἐμοὺς ἐστειλάμην.,,434.0,σχολή σ ἄν οἶκος ὁ ἐμός στέλλω
Τειρεσίας,"ἡμεῖς τοιοίδ᾽ ἔφυμεν, ὡς μὲν σοὶ δοκεῖ,",435.0,435.0,ἐγώ τοιοίδ φύω ὡς μέν σύ δοκέω
Τειρεσίας,"μῶροι, γονεῦσι δ᾽, οἵ σ᾽ ἔφυσαν, ἔμφρονες.",,436.0,μωρός γονεύς δ ὅς σ φύω ἔμφρων
Οἰδίπους,"ποίοισι; μεῖνον, τίς δέ μ᾽ ἐκφύει βροτῶν;",,437.0,ποῖος μένω τις δέ μ ἐκφύω βροτός
Τειρεσίας,ἥδ᾽ ἡμέρα φύσει σε καὶ διαφθερεῖ.,,438.0,ἥδ ἡμέρα φύσις σύ καί διαφθείρω
Οἰδίπους,ὡς πάντ᾽ ἄγαν αἰνικτὰ κἀσαφῆ λέγεις.,,439.0,ὡς πάντ ἄγαν αἰνικτός ἀσαφής λέγω
Τειρεσίας,οὔκουν σὺ ταῦτ᾽ ἄριστος εὑρίσκειν ἔφυς;,440.0,440.0,οὔκουν σύ ταῦτ ἄριστος εὑρίσκω φύω
Οἰδίπους,"τοιαῦτ᾽ ὀνείδιζ᾽, οἷς ἔμ᾽ εὑρήσεις μέγαν.",,441.0,τοιαῦτ ὀνείδιζ ὅς ἐν εὑρίσκω μέγας
Τειρεσίας,αὕτη γε μέντοι σ᾽ ἡ τύχη διώλεσεν.,,442.0,οὗτος γε μέντοι σ ὁ τύχη διόλλυμι
Οἰδίπους,"ἀλλ᾽ εἰ πόλιν τήνδ᾽ ἐξέσωσ᾽, οὔ μοι μέλει.",,443.0,ἀλλ εἰ πόλις τήνδ ἐξέσωσ οὐ ἐγώ μέλω
Τειρεσίας,"ἄπειμι τοίνυν:  καὶ σύ, παῖ, κόμιζέ με.",,444.0,ἄπειμι τοίνυν  καί σύ παῖς κομίζω ἐγώ
Οἰδίπους,κομιζέτω δῆθ᾽:  ὡς παρὼν σύ γ᾽ ἐμποδὼν,445.0,445.0,κομίζω δῆθ  ὡς πάρειμι σύ γε ἐμποδών
Οἰδίπους,"ὀχλεῖς, συθείς τ᾽ ἂν οὐκ ἂν ἀλγύνοις πλέον.",,446.0,ὀχλέω σεύω τ ἄν οὐ ἄν ἀλγύνω πλείων
Τειρεσίας,"εἰπὼν ἄπειμ᾽ ὧν οὕνεκ᾽, ἦλθον, οὐ τὸ σὸν",,447.0,εἶπον ἄπειμ ὅς οὕνεκα ἔρχομαι οὐ ὁ σός
Τειρεσίας,δείσας πρόσωπον:  οὐ γὰρ ἔσθ᾽ ὅπου μ᾽ ὀλεῖς.,,448.0,δείδω πρόσωπον  οὐ γάρ εἰμί ὅπου μ ὄλλυμι
Τειρεσίας,"λέγω δέ σοι:  τὸν ἄνδρα τοῦτον, ὃν πάλαι",,449.0,λέγω δέ σύ  ὁ ἀνήρ οὗτος ὅς πάλαι
Τειρεσίας,ζητεῖς ἀπειλῶν κἀνακηρύσσων φόνον,450.0,450.0,ζητέω ἀπειλή ἀνακηρύσσω φόνος
Τειρεσίας,"τὸν Λαΐειον, οὗτός ἐστιν ἐνθάδε,",,451.0,ὁ Λαίειος οὗτος εἰμί ἐνθάδε
Τειρεσίας,"ξένος λόγῳ μέτοικος, εἶτα δ᾽ ἐγγενὴς",,452.0,ξένος λόγος μέτοικος εἶτα δ ἐγγενής
Τειρεσίας,"φανήσεται Θηβαῖος, οὐδ᾽ ἡσθήσεται",,453.0,φανάω Θηβαῖος οὐδ ἥδομαι
Τειρεσίας,τῇ ξυμφορᾷ:  τυφλὸς γὰρ ἐκ δεδορκότος,,454.0,ὁ συμφορά  τυφλός γάρ ἐκ δέρκομαι
Τειρεσίας,καὶ πτωχὸς ἀντὶ πλουσίου ξένην ἔπι,455.0,455.0,καί πτωχός ἀντί πλούσιος ξένος ἐπί
Τειρεσίας,σκήπτρῳ προδεικνὺς γαῖαν ἐμπορεύσεται.,,456.0,σκῆπτρον προδείκνυμι γαῖα ἐμπορεύομαι
Τειρεσίας,φανήσεται δὲ παισὶ τοῖς αὑτοῦ ξυνὼν,,457.0,φανάω δέ παῖς ὁ ἑαυτοῦ σύνειμι
Τειρεσίας,"ἀδελφὸς αὑτὸς καὶ πατήρ, κἀξ ἧς ἔφυ",,458.0,ἀδελφός αὐτός καί πατήρ ἐκ ὅς φύω
Τειρεσίας,"γυναικὸς υἱὸς καὶ πόσις, καὶ τοῦ πατρὸς",,459.0,γυνή υἱός καί πόσις καί ὁ πατήρ
Τειρεσίας,ὁμόσπορός τε καὶ φονεύς.   καὶ ταῦτ᾽ ἰὼν,460.0,460.0,ὁμόσπορος τε καί φονεύς   καί ταῦτ εἶμι
Τειρεσίας,"εἴσω λογίζου:  κἂν λάβῃς ἐψευσμένον,",,461.0,εἴσω λογίζομαι  κἀν λαμβάνω ψεύδω
Τειρεσίας,φάσκειν ἔμ᾽ ἤδη μαντικῇ μηδὲν φρονεῖν.,,462.0,φάσκω ἐν ἤδη μαντικός μηδείς φρονέω
Χορός,τίς ὅντιν᾽ ἁ θεσπιέπεια Δελφὶς εἶπε πέτρα,,463.0,τις ὅντιν ὁ θεσπιέπεια Δελφίς εἶπον πέτρα
Χορός,ἄρρητ᾽ ἀρρήτων τελέσαντα φοινίαισι χερσίν;,465.0,465.0,ἄρρητ ἄρρητος τελέω φοίνιος χείρ
Χορός,ὥρα νιν ἀελλάδων,,466.0,ὥρα νιν ἀελλάς
Χορός,ἵππων σθεναρώτερον,,467.0,ἵππος σθεναρός
Χορός,φυγᾷ πόδα νωμᾶν.,,468.0,φυγή πούς νωμάω
Χορός,ἔνοπλος γὰρ ἐπ᾽ αὐτὸν ἐπενθρῴσκει,,469.0,ἔνοπλος γάρ ἐπί αὐτός ἐνθρῴσκω
Χορός,"πυρὶ καὶ στεροπαῖς ὁ Διὸς γενέτας,",470.0,470.0,πῦρ καί στεροπή ὁ Ζεύς γενέτης
Χορός,δειναὶ δ᾽ ἅμ᾽ ἕπονται,,471.0,δεινός δ ἐν ἕπομαι
Χορός,κῆρες ἀναπλάκητοι,,472.0,κήρ ἀναμπλάκητος
Χορός,ἔλαμψε γὰρ τοῦ νιφόεντος ἀρτίως φανεῖσα,,473.0,λάμπω γάρ ὁ νιφόεις ἄρτιος φαίνω
Χορός,φάμα Παρνασοῦ τὸν ἄδηλον ἄνδρα πάντ᾽ ἰχνεύειν.,,474.0,φήμη Παρνασός ὁ ἄδηλος ἀνήρ πάντ ἰχνεύω
Χορός,φοιτᾷ γὰρ ὑπ᾽ ἀγρίαν,475.0,475.0,φοιτάω γάρ ὑπό ἄγριος
Χορός,ὕλαν ἀνά τ᾽ ἄντρα καὶ,,476.0,ὕλη ἀνά τ ἄντρον καί
Χορός,πέτρας ἰσόταυρος,,477.0,πέτρα ἰσόταυρος
Χορός,"μέλεος μελέῳ ποδὶ χηρεύων,",,478.0,μέλεος μέλεος πούς χηρεύω
Χορός,τὰ μεσόμφαλα γᾶς ἀπονοσφίζων,480.0,480.0,ὁ μεσόμφαλος γῆ ἀπονοσφίζω
Χορός,μαντεῖα:  τὰ δ᾽ ἀεὶ,,481.0,μαντεῖον  ὁ δ ἀεί
Χορός,ζῶντα περιποτᾶται.,,482.0,ζάω περιποτάομαι
Χορός,"δεινὰ μὲν οὖν, δεινὰ ταράσσει σοφὸς οἰωνοθέτας",,483.0,δεινός μέν οὖν δεινός ταράσσω σοφός οἰωνοθέτης
Χορός,οὔτε δοκοῦντ᾽ οὔτ᾽ ἀποφάσκονθ᾽:  ὅ τι λέξω δ᾽ ἀπορῶ.,485.0,485.0,οὔτε δοκοῦντ οὔτ ἀποφάσκονθ  ὁ τις λέγω δ ἀπορέω
Χορός,"πέτομαι δ᾽ ἐλπίσιν οὔτ᾽, ἐνθάδ᾽ ὁρῶν οὔτ᾽ ὀπίσω.",,486.0,πέτομαι δ ἐλπίς οὔτ ἐνθάδ ὁράω οὔτ ὀπίσω
Χορός,τί γὰρ ἢ Λαβδακίδαις,,487.0,τίς γάρ ἤ Λαβδακ́δης
Χορός,"ἢ τῷ Πολύβου νεῖκος ἔκειτ᾽, οὔτε πάροιθέν ποτ᾽ ἔγωγ᾽",490.0,490.0,ἤ ὁ Πόλυβος νεῖκος ἔκειτ οὔτε πάροιθε ποτ ἔγωγ
Χορός,"ἔμαθον, πρὸς ὅτου δὴ βασανίζων βασάνῳ",,491.0,μανθάνω πρός ὅστις δή βασανίζω βάσανος
Χορός,ἐπὶ τὰν ἐπίδαμον φάτιν εἶμ᾽ Οἰδιπόδα Λαβδακίδαις,,492.0,ἐπί ὁ ἐπίδημος φάτις εἶμι Οἰδίπους Λαβδακ́δης
Χορός,ἐπίκουρος ἀδήλων θανάτων.,495.0,495.0,ἐπίκουρος ἄδηλος θάνατος
Χορός,ἀλλ᾽ ὁ μὲν οὖν Ζεὺς ὅ τ᾽ Ἀπόλλων ξυνετοὶ καὶ τὰ βροτῶν,,496.0,ἀλλ ὁ μέν οὖν Ζεύς ὁ τ Ἀπόλλων συνετός καί ὁ βροτός
Χορός,"εἰδότες:  ἀνδρῶν δ᾽ ὅτι μάντις πλέον ἢ 'γὼ φέρεται,",500.0,500.0,οἶδα  ἀνήρ δ ὅτι μάντις πλείων ἤ ἐγώ φέρω
Χορός,κρίσις οὔκ ἔστιν ἀλαθής:  σοφίᾳ δ᾽ ἂν σοφίαν,,501.0,κρίσις οὐ εἰμί ἀληθής  σοφία δ ἄν σοφία
Χορός,παραμείψειεν ἀνήρ.,,502.0,παραμείβω ἀνήρ
Χορός,"ἀλλ᾽ οὔποτ᾽ ἔγωγ᾽ ἄν, πρὶν ἴδοιμ᾽ ὀρθὸν ἔπος, μεμφομένων ἂν καταφαίην.",505.0,505.0,ἀλλ οὔποτ ἔγωγ ἀνά πρίν ἴδοιμ ὀρθός ἔπος μέμφομαι ἄν κατάφημι
Χορός,"φανερὰ γὰρ ἐπ᾽ αὐτῷ, πτερόεσσ᾽ ἦλθε κόρα",,506.0,φανερός γάρ ἐπί αὐτός πτερόεσσ ἔρχομαι κόρη
Χορός,"ποτέ, καὶ σοφὸς ὤφθη βασάνῳ θ᾽ ἁδύπολις τῷ ἀπ᾽ ἐμᾶς",510.0,510.0,ποτέ καί σοφός ὁράω βάσανος θ ἡδύπολις ὁ ἀπό ἐμός
Χορός,φρενὸς οὔποτ᾽ ὀφλήσει κακίαν.,,511.0,φρήν οὔποτ ὀφλέω κακία
Κρέων,"ἄνδρες πολῖται, δείν᾽ ἔπη πεπυσμένος",,512.0,ἀνήρ πολίτης δείν ἔπος πυνθάνομαι
Κρέων,"κατηγορεῖν μου τὸν τύραννον Οἰδίπουν,",,513.0,κατηγορέω ἐγώ ὁ τύραννος Οἰδίπους
Κρέων,πάρειμ᾽ ἀτλητῶν.  εἰ γὰρ ἐν ταῖς ξυμφοραῖς,515.0,515.0,πάρειμ ἀτλητέω  εἰ γάρ ἐν ὁ συμφορά
Κρέων,ταῖς νῦν νομίζει πρός γ᾽ ἐμοῦ πεπονθέναι,,516.0,ὁ νῦν νομίζω πρός γε ἐγώ πάσχω
Κρέων,"λόγοισιν εἴτ᾽ ἔργοισιν εἰς βλάβην φέρον,",,517.0,λόγος εἴτ ἔργον εἰς βλάβη φέρω
Κρέων,"οὔτοι βίου μοι τοῦ μακραίωνος πόθος,",,518.0,οὔτοι βίος ἐγώ ὁ μακραίων πόθος
Κρέων,φέροντι τήνδε βάξιν.  οὐ γὰρ εἰς ἁπλοῦν,,519.0,φέρω ὅδε βάξις  οὐ γάρ εἰς ἁπλόος
Κρέων,"ἡ ζημία μοι τοῦ λόγου τούτου φέρει,",520.0,520.0,ὁ ζημία ἐγώ ὁ λόγος οὗτος φέρω
Κρέων,"ἀλλ᾽ ἐς μέγιστον, εἰ κακὸς μὲν ἐν πόλει,",,521.0,ἀλλ εἰς μέγας εἰ κακός μέν ἐν πόλις
Κρέων,κακὸς δὲ πρὸς σοῦ καὶ φίλων κεκλήσομαι.,,522.0,κακός δέ πρός σύ καί φίλος καλέω
Χορός,ἀλλ᾽ ἦλθε μὲν δὴ τοῦτο τοὔνειδος τάχ᾽ ἂν,,523.0,ἀλλ ἔρχομαι μέν δή οὗτος ὄνειδος τάχ ἄν
Χορός,ὀργῇ βιασθὲν μᾶλλον ἢ γνώμῃ φρενῶν.,,524.0,ὀργή βιάζω μᾶλλον ἤ γνώμη φρήν
Κρέων,"τοὔπος δ᾽ ἐφάνθη, ταῖς ἐμαῖς γνώμαις ὅτι",525.0,525.0,ἔπος δ φαίνω ὁ ἐμός γνώμη ὅτι
Κρέων,πεισθεὶς ὁ μάντις τοὺς λόγους ψευδεῖς λέγοι;,,526.0,πείθω ὁ μάντις ὁ λόγος ψευδής λέγω
Χορός,"ηὐδᾶτο μὲν τάδ᾽, οἶδα δ᾽ οὐ γνώμῃ τίνι.",,527.0,αὐδάω μέν τάδ οἶδα δ οὐ γνώμη τίς
Κρέων,ἐξ ὀμμάτων δ᾽ ὀρθῶν τε κἀξ ὀρθῆς φρενὸς,,528.0,ἐκ ὄμμα δ ὀρθός τε ἐκ ὀρθός φρήν
Κρέων,κατηγορεῖτο τοὐπίκλημα τοῦτό μου;,,529.0,κατηγορέω ἐπίκλημα οὗτος ἐγώ
Χορός,"οὐκ οἶδ᾽:  ἃ γὰρ δρῶσ᾽, οἱ κρατοῦντες οὐχ ὁρῶ.",530.0,530.0,οὐ οἶδ  ὅς γάρ δρῶσ ὁ κρατέω οὐ ὁράω
Χορός,αὐτὸς δ᾽ ὅδ᾽ ἤδη δωμάτων ἔξω περᾷ.,,531.0,αὐτός δ ὅδ ἤδη δῶμα ἔξω περάω
Οἰδίπους,"οὗτος σύ, πῶς δεῦρ᾽ ἦλθες; ἦ τοσόνδ᾽ ἔχεις",,532.0,οὗτος σύ πῶς δεῦρ ἔρχομαι εἰμί τοσόνδ ἔχω
Οἰδίπους,τόλμης πρόσωπον ὥστε τὰς ἐμὰς στέγας,,533.0,τόλμα πρόσωπον ὥστε ὁ ἐμός στέγη
Οἰδίπους,"ἵκου, φονεὺς ὢν τοῦδε τἀνδρὸς ἐμφανῶς",,534.0,ἱκνέομαι φονεύς εἰμί ὅδε ἀνήρ ἐμφανής
Οἰδίπους,λῃστής τ᾽ ἐναργὴς τῆς ἐμῆς τυραννίδος;,535.0,535.0,λῃστής τ ἐναργής ὁ ἐμός τυραννίς
Οἰδίπους,"φέρ᾽ εἰπὲ πρὸς θεῶν, δειλίαν ἢ μωρίαν",,536.0,φέρ εἶπον πρός θεός δειλία ἤ μωρία
Οἰδίπους,ἰδών τιν᾽ ἔν μοι ταῦτ᾽ ἐβουλεύσω ποεῖν;,,537.0,εἶδον τιν ἐν ἐγώ ταῦτ βουλεύω ποιέω
