Name,Speech,verse_number,inferred_verse_number,lemmata
Κρέων,"ὅσοι δὲ μισθαρνοῦντες ἤνυσαν τάδε,",,302.0,ὅσος δέ μισθαρνέω ἀνύω ὅδε
Κρέων,χρόνῳ ποτ᾽ ἐξέπραξαν ὡς δοῦναι δίκην.,,303.0,χρόνος ποτ ἐκπράσσω ὡς δίδωμι δίκη
Κρέων,"ἀλλ᾽ εἴπερ ἴσχει Ζεὺς ἔτ᾽ ἐξ ἐμοῦ σέβας,",,304.0,ἀλλ εἴπερ ἴσχω Ζεύς ἔτ ἐκ ἐγώ σέβας
Κρέων,"εὖ τοῦτ᾽ ἐπίστασ᾽, ὅρκιος δέ σοι λέγω:",305.0,305.0,εὖ τοῦτ ἐπίστασ ὅρκιος δέ σύ λέγω
Κρέων,εἰ μὴ τὸν αὐτόχειρα τοῦδε τοῦ τάφου,,306.0,εἰ μή ὁ αὐτόχειρ ὅδε ὁ τάφος
Κρέων,"εὑρόντες ἐκφανεῖτ᾽ ἐς ὀφθαλμοὺς ἐμούς,",,307.0,εὑρίσκω ἐκφανεῖτ εἰς ὀφθαλμός ἐμός
Κρέων,"οὐχ ὑμὶν Ἅιδης μοῦνος ἀρκέσει, πρὶν ἂν",,308.0,οὐ σύ ᾍδης μόνος ἀρκέω πρίν ἄν
Κρέων,"ζῶντες κρεμαστοὶ τήνδε δηλώσηθ᾽ ὕβριν,",,309.0,ζάω κρεμαστός ὅδε δηλώσηθ ὕβρις
Κρέων,ἵν᾽ εἰδότες τὸ κέρδος ἔνθεν οἰστέον,310.0,310.0,ἵνα οἶδα ὁ κέρδος ἔνθεν οἰστέος
Κρέων,"τὸ λοιπὸν ἁρπάζητε, καὶ μάθηθ᾽ ὅτι",,311.0,ὁ λοιπός ἁρπάζω καί μάθηθ ὅτι
Κρέων,οὐκ ἐξ ἅπαντος δεῖ τὸ κερδαίνειν φιλεῖν.,,312.0,οὐ ἐκ ἅπας δεῖ ὁ κερδαίνω φιλέω
Κρέων,ἐκ τῶν γὰρ αἰσχρῶν λημμάτων τοὺς πλείονας,,313.0,ἐκ ὁ γάρ αἰσχρός λῆμμα ὁ πλείων
Κρέων,ἀτωμένους ἴδοις ἂν ἢ σεσωσμένους.,,314.0,ἀτάομαι εἶδον ἄν ἤ σώζω
Φύλαξ,εἰπεῖν τι δώσεις ἢ στραφεὶς οὕτως ἴω;,315.0,315.0,εἶπον τις δίδωμι ἤ στρέφω οὕτως εἰμί
Κρέων,οὐκ οἶσθα καὶ νῦν ὡς ἀνιαρῶς λέγεις;,,316.0,οὐ οἶδα καί νῦν ὡς ἀνιαρός λέγω
Φύλαξ,ἐν τοῖσιν ὠσὶν ἢ 'πὶ τῇ ψυχῇ δάκνει;,,317.0,ἐν ὁ οὖς ἤ ἐπί ὁ ψυχή δάκνω
Κρέων,τί δὲ ῥυθμίζεις τὴν ἐμὴν λύπην ὅπου;,,318.0,τίς δέ ῥυθμίζω ὁ ἐμός λύπη ὅπου
Φύλαξ,"ὁ δρῶν σ᾽ ἀνιᾷ τὰς φρένας, τὰ δ᾽ ὦτ᾽ ἐγώ.",,319.0,ὁ δράω σ ἀνιάω ὁ φρήν ὁ δ ὦτ ἐγώ
Κρέων,οἴμ᾽ ὡς λάλημα δῆλον ἐκπεφυκὸς εἶ.,320.0,320.0,οἴμ ὡς λάλημα δῆλος ἐκφύω εἶμι
Φύλαξ,οὔκουν τό γ᾽ ἔργον τοῦτο ποιήσας ποτέ.,,321.0,οὔκουν ὁ γε ἔργον οὗτος ποιέω ποτέ
Κρέων,καὶ ταῦτ᾽ ἐπ᾽ ἀργύρῳ γε τὴν ψυχὴν προδούς.,,322.0,καί ταῦτ ἐπί ἄργυρος γε ὁ ψυχή προδίδωμι
Φύλαξ,φεῦ:,,323.0,φεῦ
Φύλαξ,ἦ δεινὸν ᾧ δοκῇ γε καὶ ψευδῆ δοκεῖν.,,324.0,εἰμί δεινός ὅς δοκέω γε καί ψευδής δοκέω
Κρέων,κόμψευέ νυν τὴν δόξαν:  εἰ δὲ ταῦτα μὴ,,325.0,κομψεύω νῦν ὁ δόξα  εἰ δέ οὗτος μή
Κρέων,"φανεῖτέ μοι τοὺς δρῶντας, ἐξερεῖθ᾽ ὅτι",325.0,325.5,φαίνω ἐγώ ὁ δράω ἐξερεῖθ ὅτι
Κρέων,τὰ δειλὰ κέρδη πημονὰς ἐργάζεται.,,326.0,ὁ δειλός κέρδος πημονή ἐργάζομαι
Φύλαξ,ἀλλ᾽ εὑρεθείη μὲν μάλιστ᾽:  ἐὰν δέ τοι,,327.0,ἀλλ εὑρίσκω μέν μάλιστ  ἐάν δέ σύ
Φύλαξ,"ληφθῇ τε καὶ μή, τοῦτο γὰρ τύχη κρινεῖ,",,328.0,λαμβάνω τε καί μή οὗτος γάρ τύχη κρίνω
Φύλαξ,οὐκ ἔσθ᾽ ὅπως ὄψει σὺ δεῦρ᾽ ἐλθόντα με:,,329.0,οὐ εἰμί ὅπως ὁράω σύ δεῦρ ἔρχομαι ἐγώ
Φύλαξ,καὶ νῦν γὰρ ἐκτὸς ἐλπίδος γνώμης τ᾽ ἐμῆς,330.0,330.0,καί νῦν γάρ ἐκτός ἐλπίς γνώμη τ ἐμός
Φύλαξ,σωθεὶς ὀφείλω τοῖς θεοῖς πολλὴν χάριν.,,331.0,σώζω ὀφείλω ὁ θεός πολύς χάρις
Χορός,πολλὰ τὰ δεινὰ κοὐδὲν ἀνθρώπου δεινότερον πέλει.,,332.0,πολύς ὁ δεινός οὐδείς ἄνθρωπος δεινός πέλω
Χορός,τοῦτο καὶ πολιοῦ πέραν πόντου χειμερίῳ νότῳ,335.0,335.0,οὗτος καί πολιός πέραν πόντος χειμέριος νότος
Χορός,"χωρεῖ, περιβρυχίοισιν",,336.0,χωρέω περιβρύχιος
Χορός,περῶν ὑπ᾽ οἴδμασιν.,,337.0,περάω ὑπό οἶδμα
Χορός,"θεῶν τε τὰν ὑπερτάταν, Γᾶν",,338.0,θεός τε ὁ ὑπέρ γῆ
Χορός,"ἄφθιτον, ἀκαμάταν, ἀποτρύεται",,339.0,ἄφθιτος ἀκάματος ἀποτρύω
Χορός,ἰλλομένων ἀρότρων ἔτος εἰς ἔτος,,340.0,εἴλω ἄροτρον ἔτος εἰς ἔτος
Χορός,ἱππείῳ γένει πολεύων.,340.0,340.5,ἵππειος γένος πολεύω
Χορός,κουφονόων τε φῦλον ὀρνίθων ἀμφιβαλὼν ἄγει,,341.0,κουφόνοος τε φῦλον ὄρνις ἀμφιβάλλω ἄγω
Χορός,καὶ θηρῶν ἀγρίων ἔθνη πόντου τ᾽ εἰναλίαν φύσιν,345.0,345.0,καί θήρ ἄγριος ἔθνος πόντος τ ἐνάλιος φύσις
Χορός,"σπείραισι δικτυοκλώστοις,",,346.0,σπεῖρα δικτυόκλωστος
Χορός,περιφραδὴς ἀνήρ:,,347.0,περιφραδής ἀνήρ
Χορός,κρατεῖ δὲ μηχαναῖς ἀγραύλου,,348.0,κρατέω δέ μηχανή ἄγραυλος
Χορός,"θηρὸς ὀρεσσιβάτα, λασιαύχενά θ᾽",350.0,350.0,θήρ ὀρεσσιβάτης λασιαύχην θ
Χορός,ἵππον ὀχμάζεται ἀμφὶ λόφον ζυγῶν,,351.0,ἵππος ὀχμάζω ἀμφί λόφος ζυγόω
Χορός,οὔρειόν τ᾽ ἀκμῆτα ταῦρον.,,352.0,ὄρειος τ ἀκμής ταῦρος
Χορός,καὶ φθέγμα καὶ ἀνεμόεν φρόνημα καὶ ἀστυνόμους,355.0,355.0,καί φθέγμα καί ἠνεμόεις φρόνημα καί ἀστυνόμος
Χορός,ὀργὰς ἐδιδάξατο καὶ δυσαύλων,,356.0,ὀργή διδάσκω καί δύσαυλος
Χορός,πάγων ὑπαίθρεια καὶ δύσομβρα φεύγειν βέλη,,357.0,πάγος ὑπαίθρεια καί δύσομβρος φεύγω βέλος
Χορός,παντοπόρος: ἄπορος ἐπ᾽ οὐδὲν ἔρχεται,,358.0,παντοπόρος ἄπορος ἐπί οὐδείς ἔρχομαι
Χορός,τὸ μέλλον: Ἅιδα μόνον φεῦξιν οὐκ ἐπάξεται:,360.0,360.0,ὁ μέλλω ᾍδης μόνος φεῦξις οὐ ἐπάγω
Χορός,νόσων δ᾽ ἀμηχάνων φυγὰς ξυμπέφρασται.,,361.0,νόσος δ ἀμήχανος φυγάς συμφράζομαι
Χορός,σοφόν τι τὸ μηχανόεν τέχνας ὑπὲρ ἐλπίδ᾽ ἔχων,365.0,365.0,σοφός τις ὁ μηχανόεις τέχνη ὑπέρ ἐλπίδ ἔχω
Χορός,"τοτὲ μὲν κακόν, ἄλλοτ᾽ ἐπ᾽ ἐσθλὸν ἕρπει,",,366.0,τοτέ μέν κακός ἄλλοτ ἐπί ἐσθλός ἕρπω
Χορός,"νόμους γεραίρων χθονὸς θεῶν τ᾽ ἔνορκον δίκαν,",,367.0,νόμος γεραίρω χθών θεός τ ἔνορκος δίκη
Χορός,ὑψίπολις:  ἄπολις ὅτῳ τὸ μὴ καλὸν,370.0,370.0,ὑψίπολις  ἄπολις ὅστις ὁ μή καλός
Χορός,ξύνεστι τόλμας χάριν.  μήτ᾽ ἐμοὶ παρέστιος,,371.0,σύνειμι τόλμα χάρις  μήτ ἐγώ παρέστιος
Χορός,γένοιτο μήτ᾽ ἴσον φρονῶν ὃς τάδ᾽ ἔρδει.,375.0,375.0,γίγνομαι μήτ ἴσος φρονέω ὅς τάδ ἔρδω
Χορός,ἐς δαιμόνιον τέρας ἀμφινοῶ,,376.0,εἰς δαιμόνιον τέρας ἀμφινοέω
Χορός,τόδε:  πῶς εἰδὼς ἀντιλογήσω,,377.0,ὅδε  πῶς οἶδα ἀνιτλογέω
Χορός,τήνδ᾽ οὐκ εἶναι παῖδ᾽ Ἀντιγόνην.,,378.0,τήνδ οὐ εἰμί παῖδ Ἀντιγόνη
Χορός,ὦ δύστηνος,,379.0,ὦ δύστηνος
Χορός,"καὶ δυστήνου πατρὸς Οἰδιπόδα,",380.0,380.0,καί δύστηνος πατήρ Οἰδίπους
Χορός,τί ποτ᾽;   οὐ δή που σέ γ᾽ ἀπιστοῦσαν,,381.0,τίς ποτ   οὐ δή πού σύ γε ἀπιστέω
Χορός,τοῖς βασιλείοισιν ἄγουσι νόμοις,,382.0,ὁ βασίλειος ἄγω νόμος
Χορός,καὶ ἐν ἀφροσύνῃ καθελόντες;,,383.0,καί ἐν ἀφροσύνη καθαιρέω
Φύλαξ,ἥδ᾽ ἔστ᾽ ἐκείνη τοὔργον ἡ 'ξειργασμένη:,,384.0,ἥδ εἰμί ἐκεῖνος ἔργον ὁ ἐξεργάζομαι
Φύλαξ,τήνδ᾽ εἵλομεν θάπτουσαν.  ἀλλὰ ποῦ Κρέων;,385.0,385.0,τήνδ αἱρέω θάπτω  ἀλλά ποῦ Κρέων
Χορός,ὅδ᾽ ἐκ δόμων ἄψορρος εἰς δέον περᾷ.,,386.0,ὅδ ἐκ δόμος ἄψορρος εἰς δεῖ περάω
Κρέων,τί δ᾽ ἔστι; ποίᾳ ξύμμετρος προὔβην τύχῃ;,,387.0,τίς δ εἰμί ποῖος σύμμετρος προβαίνω τύχη
Φύλαξ,"ἄναξ, βροτοῖσιν οὐδέν ἔστ᾽ ἀπώμοτον.",,388.0,ἄναξ βροτός οὐδείς εἰμί ἀπώμοτος
Φύλαξ,ψεύδει γὰρ ἡ 'πίνοια τὴν γνώμην:  ἐπεὶ,,389.0,ψεύδω γάρ ὁ ἐπίνοια ὁ γνώμη  ἐπεί
Φύλαξ,σχολῇ ποθ᾽ ἥξειν δεῦρ᾽ ἂν ἐξηύχουν ἐγὼ,390.0,390.0,σχολή ποθ ἥκω δεῦρ ἄν ἐξαυχέω ἐγώ
Φύλαξ,ταῖς σαῖς ἀπειλαῖς αἷς ἐχειμάσθην τότε,,391.0,ὁ σός ἀπειλή ὅς χειμάζω τότε
Φύλαξ,ἀλλ᾽ ἡ γὰρ ἐκτὸς καὶ παρ᾽ ἐλπίδας χαρὰ,,392.0,ἀλλ ὁ γάρ ἐκτός καί παρ ἐλπίς χαρά
Φύλαξ,"ἔοικεν ἄλλῃ μῆκος οὐδὲν ἡδονῇ,",,393.0,ἔοικα ἄλλῃ μῆκος οὐδείς ἡδονή
Φύλαξ,"ἥκω, δι᾽ ὅρκων καίπερ ὢν ἀπώμοτος,",,394.0,ἵημι δι ὅρκος καίπερ εἰμί ἀπώμοτος
Φύλαξ,"κόρην ἄγων τήνδ᾽, ἣ καθῃρέθη τάφον",395.0,395.0,κόρη ἄγω τήνδ ὁ καθαιρέω τάφος
Φύλαξ,"κοσμοῦσα.  κλῆρος ἐνθάδ᾽ οὐκ ἐπάλλετο,",,396.0,κοσμέω  κλῆρος ἐνθάδ οὐ πάλλω
Φύλαξ,"ἀλλ᾽ ἔστ᾽ ἐμὸν θοὔρμαιον, οὐκ ἄλλου, τόδε.",,397.0,ἀλλ εἰμί ἐμός ἕρμαιον οὐ ἄλλος ὅδε
Φύλαξ,"καὶ νῦν, ἄναξ, τήνδ᾽ αὐτός, ὡς θέλεις, λαβὼν",,398.0,καί νῦν ἄναξ τήνδ αὐτός ὡς ἐθέλω λαμβάνω
Φύλαξ,καὶ κρῖνε κἀξέλεγχ᾽:  ἐγὼ δ᾽ ἐλεύθερος,,399.0,καί κρίνω κἀξέλεγχ  ἐγώ δ ἐλεύθερος
Φύλαξ,δίκαιός εἰμι τῶνδ᾽ ἀπηλλάχθαι κακῶν.,400.0,400.0,δίκαιος εἰμί τῶνδ ἀπαλλαξείω κακός
Κρέων,ἄγεις δὲ τήνδε τῷ τρόπῳ πόθεν λαβών;,,401.0,ἄγω δέ ὅδε ὁ τρόπος πόθεν λαμβάνω
Φύλαξ,αὕτη τὸν ἄνδρ᾽ ἔθαπτε:  πάντ᾽ ἐπίστασαι.,,402.0,οὗτος ὁ ἄνδρ θάπτω  πάντ ἐπίσταμαι
Κρέων,ἦ καὶ ξυνίης καὶ λέγεις ὀρθῶς ἃ φῄς;,,403.0,εἰμί καί συνίημι καί λέγω ὀρθός ὅς φημί
Φύλαξ,ταύτην γ᾽ ἰδὼν θάπτουσαν ὃν σὺ τὸν νεκρὸν,,404.0,οὗτος γε εἶδον θάπτω ὅς σύ ὁ νεκρός
Φύλαξ,ἀπεῖπας.  ἆρ᾽ ἔνδηλα καὶ σαφῆ λέγω;,405.0,405.0,ἀπεῖπον  ἆρ ἔνδηλος καί σαφής λέγω
Κρέων,καὶ πῶς ὁρᾶται κἀπίληπτος ᾑρέθη;,,406.0,καί πῶς ὁράω ἐπίληπτος αἱρέω
Φύλαξ,"τοιοῦτον ἦν τὸ πρᾶγμ᾽.  ὅπως γὰρ ἥκομεν,",,407.0,τοιοῦτος εἰμί ὁ πρᾶγμ  ὅπως γάρ ἥκω
Φύλαξ,"πρὸς σοῦ τὰ δείν᾽ ἐκεῖν᾽ ἐπηπειλημένοι,",,408.0,πρός σύ ὁ δείν ἐκεῖν ἐπαπειλέω
Φύλαξ,"πᾶσαν κόνιν σήραντες, ἣ κατεῖχε τὸν",,409.0,πᾶς κόνις σαίρω ὁ κατέχω ὁ
Φύλαξ,"νέκυν, μυδῶν τε σῶμα γυμνώσαντες εὖ,",410.0,410.0,νέκυς μυδάω τε σῶμα γυμνόω εὖ
Φύλαξ,"καθήμεθ᾽ ἄκρων ἐκ πάγων ὑπήνεμοι,",,411.0,καθήμεθ ἄκρος ἐκ πάγος ὑπήνεμος
Φύλαξ,"ὀσμὴν ἀπ᾽ αὐτοῦ μὴ βάλοι πεφευγότες,",,412.0,ὀσμή ἀπό αὐτός μή βάλλω φεύγω
Φύλαξ,ἐγερτὶ κινῶν ἄνδρ᾽ ἀνὴρ ἐπιρρόθοις,,413.0,ἐγερτί κινέω ἄνδρ ἀνήρ ἐπίρροθος
Φύλαξ,"κακοῖσιν, εἴ τις τοῦδ᾽ ἀκηδήσοι πόνου.",,414.0,κακός εἰ τις τοῦδ ἀκηδέω πόνος
Φύλαξ,"χρόνον τάδ᾽ ἦν τοσοῦτον, ἔστ᾽ ἐν αἰθέρι",415.0,415.0,χρόνος τάδ εἰμί τοσοῦτος εἰμί ἐν αἰθήρ
Φύλαξ,μέσῳ κατέστη λαμπρὸς ἡλίου κύκλος,,416.0,μέσος καθίστημι λαμπρός ἥλιος κύκλος
Φύλαξ,καὶ καῦμ᾽ ἔθαλπε:  καὶ τότ᾽ ἐξαίφνης χθονὸς,,417.0,καί καῦμ θάλπω  καί τότ ἐξαίφνης χθών
Φύλαξ,"τυφὼς ἀείρας σκηπτόν οὐράνιον ἄχος,",,418.0,Τυφώς ἀείρω σκηπτός οὐράνιος ἄχος
Φύλαξ,"πίμπλησι πεδίον, πᾶσαν αἰκίζων φόβην",,419.0,πίμπλημι πεδίον πᾶς αἰκίζω φόβη
Φύλαξ,"ὕλης πεδιάδος, ἐν δ᾽ ἐμεστώθη μέγας",420.0,420.0,ὕλη πεδιάς ἐν δ μεστόω μέγας
Φύλαξ,αἰθήρ:  μύσαντες δ᾽ εἴχομεν θείαν νόσον.,,421.0,αἰθήρ  μύω δ ἔχω θεῖος νόσος
Φύλαξ,"καὶ τοῦδ᾽ ἀπαλλαγέντος ἐν χρόνῳ μακρῷ,",,422.0,καί τοῦδ ἀπαλλάσσω ἐν χρόνος μακρός
Φύλαξ,"ἡ παῖς ὁρᾶται, κἀνακωκύει πικρᾶς",,423.0,ὁ παῖς ὁράω ἀνακωκύω πικρός
Φύλαξ,"ὄρνιθος ὀξὺν φθόγγον, ἐς ὅταν κενῆς",,424.0,ὄρνις ὀξύς φθόγγος εἰς ὅταν κενός
Φύλαξ,εὐνῆς νεοσσῶν ὀρφανὸν βλέψῃ λέχος.,425.0,425.0,εὐνή νεοσσός ὀρφανός βλέπω λέχος
Φύλαξ,"οὕτω δὲ χαὔτη, ψιλὸν ὡς ὁρᾷ νέκυν,",,426.0,οὕτως δέ οὗτος ψιλός ὡς ὁράω νέκυς
Φύλαξ,"γόοισιν ἐξῴμωξεν, ἐκ δ᾽ ἀρὰς κακὰς",,427.0,γόος ἐξοιμώζω ἐκ δ ἀρά κακός
Φύλαξ,ἠρᾶτο τοῖσι τοὔργον ἐξειργασμένοις.,,428.0,ἀράομαι ὁ ἔργον ἐξεργάζομαι
Φύλαξ,"καὶ χερσὶν εὐθὺς διψίαν φέρει κόνιν,",,429.0,καί χείρ εὐθύς δίψιος φέρω κόνις
Φύλαξ,ἔκ τ᾽ εὐκροτήτου χαλκέας ἄρδην πρόχου,430.0,430.0,ἐκ τ εὐκρότητος χάλκεος ἄρδην πρόχοος
Φύλαξ,χοαῖσι τρισπόνδοισι τὸν νέκυν στέφει.,,431.0,χοή τρίσπονδος ὁ νέκυς στέφω
Φύλαξ,"χἠμεῖς ἰδόντες ἱέμεσθα, σὺν δέ νιν",,432.0,ἐγώ εἶδον ἵημι σύν δέ νιν
Φύλαξ,"θηρώμεθ᾽ εὐθὺς οὐδὲν ἐκπεπληγμένην,",,433.0,θηρώμεθ εὐθύς οὐδείς ἐκπλήγνυμι
Φύλαξ,καὶ τάς τε πρόσθεν τάς τε νῦν ἠλέγχομεν,,434.0,καί ὁ τε πρόσθεν ὁ τε νῦν ἐλέγχω
Φύλαξ,"πράξεις:  ἄπαρνος δ᾽ οὐδενὸς καθίστατο,",435.0,435.0,πρᾶξις  ἄπαρνος δ οὐδείς καθίστημι
Φύλαξ,ἅμ᾽ ἡδέως ἔμοιγε κἀλγεινῶς ἅμα.,,436.0,ἐν ἡδέως ἐγώ ἀλγεινός ἅμα
Φύλαξ,τὸ μὲν γὰρ αὐτὸν ἐκ κακῶν πεφευγέναι,,437.0,ὁ μέν γάρ αὐτός ἐκ κακός φεύγω
Φύλαξ,"ἥδιστον, ἐς κακὸν δὲ τοὺς φίλους ἄγειν",,438.0,ἡδύς εἰς κακός δέ ὁ φίλος ἄγω
Φύλαξ,ἀλγεινόν:  ἀλλὰ πάντα ταῦθ᾽ ἥσσω λαβεῖν,,439.0,ἀλγεινός  ἀλλά πᾶς ταῦθ ἥσσων λαμβάνω
Φύλαξ,ἐμοὶ πέφυκε τῆς ἐμῆς σωτηρίας.,440.0,440.0,ἐγώ φύω ὁ ἐμός σωτηρία
Κρέων,"σὲ δή, σὲ τὴν νεύουσαν εἰς πέδον κάρα,",,441.0,σύ δή σύ ὁ νεύω εἰς πέδον κάρα
Κρέων,φὴς ἢ καταρνεῖ μὴ δεδρακέναι τάδε:,,442.0,φημί ἤ καταρνεῖ μή δράω ὅδε
Ἀντιγόνη,καὶ φημὶ δρᾶσαι κοὐκ ἀπαρνοῦμαι τὸ μή.,,443.0,καί φημί δράω οὐ ἀπαρνέομαι ὁ μή
Κρέων,σὺ μὲν κομίζοις ἂν σεαυτὸν ᾖ θέλεις,,444.0,σύ μέν κομίζω ἄν σεαυτοῦ εἰμί ἐθέλω
Κρέων,ἔξω βαρείας αἰτίας ἐλεύθερον:,445.0,445.0,ἔξω βαρύς αἰτία ἐλεύθερος
Κρέων,"σὺ δ᾽ εἰπέ μοι μὴ μῆκος, ἀλλὰ συντόμως,",,446.0,σύ δ εἶπον ἐγώ μή μῆκος ἀλλά σύντομος
Κρέων,ᾔδησθα κηρυχθέντα μὴ πράσσειν τάδε;,,447.0,οἶδα κηρύσσω μή πράσσω ὅδε
Ἀντιγόνη,ᾔδη: τί δ᾽ οὐκ ἔμελλον; ἐμφανῆ γὰρ ἦν.,,448.0,οἶδα τίς δ οὐ μέλλω ἐμφανής γάρ εἰμί
Κρέων,καὶ δῆτ᾽ ἐτόλμας τούσδ᾽ ὑπερβαίνειν νόμους;,,449.0,καί δῆτ τολμάω τούσδ ὑπερβαίνω νόμος
Ἀντιγόνη,"οὐ γάρ τί μοι Ζεὺς ἦν ὁ κηρύξας τάδε,",450.0,450.0,οὐ γάρ τίς ἐγώ Ζεύς εἰμί ὁ κηρύσσω ὅδε
Ἀντιγόνη,οὐδ᾽ ἡ ξύνοικος τῶν κάτω θεῶν Δίκη,,451.0,οὐδ ὁ σύνοικος ὁ κάτω θεός δίκη
Ἀντιγόνη,τοιούσδ᾽ ἐν ἀνθρώποισιν ὥρισεν νόμους.,,452.0,τοιούσδ ἐν ἄνθρωπος ὁρίζω νόμος
Ἀντιγόνη,οὐδὲ σθένειν τοσοῦτον ᾠόμην τὰ σὰ,,453.0,οὐδέ σθένω τοσοῦτος οἴομαι ὁ σός
Ἀντιγόνη,"κηρύγμαθ᾽, ὥστ᾽ ἄγραπτα κἀσφαλῆ θεῶν",,454.0,κηρύγμαθ ὥστ ἄγραπτος ἀσφαλής θεός
Ἀντιγόνη,νόμιμα δύνασθαι θνητὸν ὄνθ᾽ ὑπερδραμεῖν.,455.0,455.0,νόμιμος δύναμαι θνητός εἰμί ὑπερτρέχω
Ἀντιγόνη,"οὐ γάρ τι νῦν γε κἀχθές, ἀλλ᾽ ἀεί ποτε",,456.0,οὐ γάρ τις νῦν γε ἐχθές ἀλλ ἀεί ποτέ
Ἀντιγόνη,"ζῇ ταῦτα, κοὐδεὶς οἶδεν ἐξ ὅτου 'φάνη.",,457.0,ζάω οὗτος οὐδείς οἶδα ἐκ ὅστις φαίνω
Ἀντιγόνη,"τούτων ἐγὼ οὐκ ἔμελλον, ἀνδρὸς οὐδενὸς",,458.0,οὗτος ἐγώ οὐ μέλλω ἀνήρ οὐδείς
Ἀντιγόνη,"φρόνημα δείσασ᾽, ἐν θεοῖσι τὴν δίκην",,459.0,φρόνημα δείσασ ἐν θεός ὁ δίκη
Ἀντιγόνη,"δώσειν:  θανουμένη γὰρ ἐξῄδη, τί δ᾽ οὔ;",460.0,460.0,δίδωμι  θνήσκω γάρ ἔξοιδα τίς δ οὐ
Ἀντιγόνη,κεἰ μὴ σὺ προὐκήρυξας.  εἰ δὲ τοῦ χρόνου,,461.0,εἰ μή σύ προκηρύσσω  εἰ δέ ὁ χρόνος
Ἀντιγόνη,"πρόσθεν θανοῦμαι, κέρδος αὔτ᾽ ἐγὼ λέγω.",,462.0,πρόσθεν θνήσκω κέρδος αὔτ ἐγώ λέγω
Ἀντιγόνη,ὅστις γὰρ ἐν πολλοῖσιν ὡς ἐγὼ κακοῖς,,463.0,ὅστις γάρ ἐν πολύς ὡς ἐγώ κακός
Ἀντιγόνη,"ζῇ, πῶς ὅδ᾽ Οὐχὶ κατθανὼν κέρδος φέρει;",,464.0,ζάω πῶς ὅδ Οὐχὶ καταθνήσκω κέρδος φέρω
Ἀντιγόνη,οὕτως ἔμοιγε τοῦδε τοῦ μόρου τυχεῖν,465.0,465.0,οὕτως ἐγώ ὅδε ὁ μόρος τυγχάνω
Ἀντιγόνη,"παρ᾽ οὐδὲν ἄλγος:  ἀλλ᾽ ἄν, εἰ τὸν ἐξ ἐμῆς",,466.0,παρ οὐδείς ἄλγος  ἀλλ ἀνά εἰ ὁ ἐκ ἐμός
Ἀντιγόνη,"μητρὸς θανόντ᾽ ἄθαπτον ἠνσχόμην νέκυν,",,467.0,μήτηρ θανόντ ἄθαπτος ἀνέχω νέκυς
Ἀντιγόνη,κείνοις ἂν ἤλγουν:  τοῖσδε δ᾽ οὐκ ἀλγύνομαι.,,468.0,κεῖνος ἄν ἀλγέω  ὅδε δ οὐ ἀλγύνω
Ἀντιγόνη,"σοὶ δ᾽ εἰ δοκῶ νῦν μῶρα δρῶσα τυγχάνειν,",,469.0,σύ δ εἰ δοκέω νῦν μωρός δράω τυγχάνω
Ἀντιγόνη,σχεδόν τι μώρῳ μωρίαν ὀφλισκάνω.,470.0,470.0,σχεδόν τις μωρός μωρία ὀφλισκάνω
Χορός,δηλοῖ τὸ γέννημ᾽ ὠμὸν ἐξ ὠμοῦ πατρὸς,,471.0,δηλόω ὁ γέννημ ὠμός ἐκ ὠμός πατήρ
Χορός,τῆς παιδός.  εἴκειν δ᾽ οὐκ ἐπίσταται κακοῖς.,,472.0,ὁ παῖς  εἴκω δ οὐ ἐπίσταμαι κακός
Κρέων,ἀλλ᾽ ἴσθι τοι τὰ σκλήρ᾽ ἄγαν φρονήματα,,473.0,ἀλλ εἰμί σύ ὁ σκλήρ ἄγαν φρόνημα
Κρέων,"πίπτειν μάλιστα, καὶ τὸν ἐγκρατέστατον",,474.0,πίπτω μάλιστα καί ὁ ἐγκρατής
Κρέων,σίδηρον ὀπτὸν ἐκ πυρὸς περισκελῆ,475.0,475.0,σίδηρος ὀπτός ἐκ πῦρ περισκελής
Κρέων,θραυσθέντα καὶ ῥαγέντα πλεῖστ᾽ ἂν εἰσίδοις:,,476.0,θραύω καί ῥήγνυμι πλεῖστ ἄν εἰσοράω
Κρέων,σμικρῷ χαλινῷ δ᾽ οἶδα τοὺς θυμουμένους,,477.0,μικρός χαλινός δ οἶδα ὁ θυμόω
Κρέων,ἵππους καταρτυθέντας:  οὐ γὰρ ἐκπέλει,,478.0,ἵππος καταρτύω  οὐ γάρ ἐκπέλει
Κρέων,φρονεῖν μέγ᾽ ὅστις δοῦλός ἐστι τῶν πέλας.,,479.0,φρονέω μέγ ὅστις δοῦλος εἰμί ὁ πέλας
Κρέων,"αὕτη δ᾽ ὑβρίζειν μὲν τότ᾽ ἐξηπίστατο,",480.0,480.0,οὗτος δ ὑβρίζω μέν τότ ἐξεπίσταμαι
Κρέων,νόμους ὑπερβαίνουσα τοὺς προκειμένους:,,481.0,νόμος ὑπερβαίνω ὁ πρόκειμαι
Κρέων,"ὕβρις δ᾽, ἐπεὶ δέδρακεν, ἥδε δευτέρα,",,482.0,ὕβρις δ ἐπεί δράω ὅδε δεύτερος
Κρέων,τούτοις ἐπαυχεῖν καὶ δεδρακυῖαν γελᾶν.,,483.0,οὗτος ἐπαυχέω καί δράω γελάω
